#  RA  Dec  l  b
209.116  11.329  350.1  68.0225
209.446  30.7852  411.009  75.0498
208.867  41.9525  445.602  70.2287
209.711  25.1109  389.116  74.7476
210.596  58.684  466.426  56.1138
211.642  24.3244  387.707  72.8659
211.187  45.1253  448.628  66.8122
211.021  48.814  454.828  64.1617
208.284  58.5993  468.288  56.7414
209.988  27.8129  399.458  74.7993
210.585  40.0846  438.871  70.4267
212.192  33.0754  417.207  72.2818
209.844  44.9017  449.985  67.6348
211.417  35.201  424.495  72.2281
206.433  14.8679  351.514  72.3958
210.798  -8.0942  331.718  50.722
211.497  44.5088  447.105  67.0815
209.216  28.6428  402.71  75.475
213.071  39.3898  434.164  69.2019
210.309  47.5119  453.73  65.4666
210.761  -18.4225  325.748  41.254
211.967  45.0469  447.523  66.4701
213.185  15.9036  366.315  68.0604
212.066  48.1694  452.658  64.1958
210.695  19.5326  371.8  71.9734
209.319  22.1972  378.259  74.2656
211.447  44.4502  447.057  67.1475
213.097  41.5506  439.144  68.0286
211.855  44.558  446.753  66.8606
210.293  36.475  429.576  72.5257
212.068  0.162915  340.47  57.3234
208.267  42.2163  447.086  70.3627
211.23  46.8823  451.594  65.5266
211.118  22.0169  379.783  72.6466
208.259  38.4487  438.083  72.8473
210.364  10.7842  351.505  66.7956
207.666  18.5319  363.778  73.8934
213.13  24.9201  390.569  71.672
211.509  30.4363  408.787  73.3436
210.978  48.5878  454.546  64.3539
210.099  38.9066  436.583  71.4115
210.48  52.4354  460.193  61.4707
211.322  20.2666  374.761  71.781
211.575  16.5739  365.429  69.7148
206.936  20.3548  368.177  75.4585
210.148  46.3069  452.004  66.4515
211.937  54.7136  461.352  59.1026
210.685  44.8504  448.773  67.2581
211.531  46.9447  451.333  65.3408
206.584  46.8561  457.83  67.5074
205.269  5.68967  333.995  65.5217
211.862  45.6312  448.7  66.1198
210.037  57.387  465.745  57.3904
212.922  31.6878  412.367  71.9673
208.14  43.7304  450.289  69.3217
207.855  54.1921  464.857  60.782
210.077  12.603  354.293  68.2971
212.338  -12.532  330.902  46.0642
209.657  51.1407  459.532  62.8273
213.068  31.6455  412.167  71.8514
212.001  18.7509  371.502  70.5165
209.514  -8.64304  329.532  50.7546
209.528  44.9028  450.419  67.7859
210.541  42.7073  444.801  68.8069
208.296  37.8195  436.278  73.1922
210.678  43.1221  445.464  68.4553
210.159  43.6528  447.218  68.3677
210.257  56.657  464.875  57.9657
210.843  43.0406  445.081  68.4202
213.066  -29.5704  323.241  30.0928
209.118  34.3658  424.319  74.2919
209.128  50.1172  458.861  63.8612
211.596  35.3788  424.854  72.0259
209.415  22.7663  380.346  74.3829
212.301  18.792  372.018  70.2867
211.572  10.6136  353.356  65.8541
211.395  19.3146  372.179  71.2891
211.166  30.5284  409.238  73.6261
210.945  53.1584  460.557  60.7152
209.576  52.4951  461.228  61.7251
206.924  43.1634  451.152  70.3275
211.469  34.0497  420.869  72.5839
211.091  54.4456  461.856  59.5986
211.243  0.757434  339.764  58.2688
209.2  22.1759  378.034  74.3605
213.838  29.5844  405.445  71.4021
213.11  45.3479  446.732  65.672
213.326  54.2651  459.57  58.9937
212.885  27.7493  399.556  72.2363
211.256  19.7827  373.293  71.6214
211.171  61.9525  468.68  53.1032
209.596  13.0394  354.243  68.9378
211.984  38.2686  432.548  70.4916
211.015  49.5855  455.938  63.5649
208.143  54.6009  464.95  60.3425
210.938  15.6646  362.272  69.6766
211.017  56.8574  464.394  57.581
214.606  -29.4114  324.747  29.748
212.846  27.992  400.348  72.2802
213.151  42.5753  441.28  67.3992
214.221  45.888  446.485  64.7316
206.893  51.0154  462.673  63.8487
209.552  49.5667  457.628  64.1538
209.406  7.28  344.292  64.6936
207.898  63.9199  472.26  51.945
211.706  33.7281  419.648  72.4945
210.375  41.2523  441.883  69.8421
212.297  49.5592  454.476  63.0545
207.675  11.6124  347.675  69.1596
207.623  40.4212  444.136  71.9598
211.608  -27.4074  322.714  32.566
210.118  15.8542  361.299  70.4167
210.477  32.6344  417.015  73.788
211.121  24.9664  389.519  73.4667
210.757  -8.79678  331.187  50.1051
214.084  31.2071  410.416  71.0553
211.23  -3.94964  335.45  54.2153
208.877  16.1434  359.708  71.5301
210.733  33.7704  420.626  73.2518
211.389  49.9956  456.088  63.0937
211.769  20.1896  375.115  71.3686
209.079  63.2171  471.024  52.3863
211.481  2.54678  342.053  59.635
211.398  38.5552  433.989  70.7459
211.518  1.94723  341.455  59.1171
211.104  45.2376  448.934  66.7744
210.982  40.253  438.75  70.0826
209.357  40.0841  440.598  71.1753
211.727  56.3713  463.293  57.787
209.706  22.2407  378.882  73.9482
212.316  54.4012  460.651  59.2325
213.524  36.4945  426.22  70.1585
208.358  44.8112  451.925  68.4025
210.113  8.00349  346.628  64.8435
212.071  54.6179  461.121  59.137
208.657  22.1067  377.082  74.8002
209.494  51.1711  459.754  62.8593
210.475  38.0226  433.733  71.6411
209.41  -9.75268  328.694  49.7774
211.701  24.1785  387.27  72.779
213.041  -9.2257  333.996  48.7149
210.501  21.5732  377.669  73.0152
209.649  26.6639  394.98  75.0302
210.434  17.5876  366.114  71.1857
211.701  51.273  457.463  61.9673
211.25  -1.62749  337.486  56.2266
206.578  12.993  347.868  70.9058
208.488  42.3694  447.062  70.1388
210.717  38.5897  434.932  71.1812
208.436  40.7613  443.612  71.2745
212.675  20.6344  377.449  70.7814
213.508  48.1224  451  63.5665
211.31  52.9339  459.927  60.7742
205.406  54.4939  467.775  61.1338
211.946  -5.08651  335.584  52.8752
209.732  21.3132  375.854  73.5693
209.957  44.2208  448.58  68.0705
211.561  57.4623  464.51  56.9109
208.78  56.1746  465.789  58.7848
212.432  -17.5566  328.146  41.4492
209.519  31.6812  414.336  74.8079
208.937  40.2076  441.527  71.3472
208.582  4.42498  339.139  62.7873
209.732  35.729  428.006  73.2663
212.966  -28.8929  323.427  30.7568
205.88  44.5109  455.309  69.7208
206.569  40.123  445.261  72.7464
210.29  40.4908  440.243  70.3644
214.26  -28.5245  324.812  30.6832
212.064  37.6022  430.689  70.7517
208.025  47.2734  456.371  66.6058
212.707  3.05954  344.605  59.3462
211.363  18.4596  369.831  70.8973
212.355  0.763489  341.529  57.6682
210.729  36.1879  428.204  72.3402
208.524  -8.33719  328.292  51.4219
210.36  -9.31179  330.297  49.8028
212.065  24.9167  389.936  72.6179
210.505  37.6944  432.795  71.7886
212.32  42.7996  442.721  67.7473
209.817  32.947  418.667  74.2336
214.87  50.6322  453.408  61.1501
211.586  34.2034  421.251  72.4431
208.362  19.2469  367.22  73.737
209.634  58.4703  467.038  56.5403
207.26  5.57965  337.96  64.4586
212.72  19.2809  373.842  70.1644
211.174  -1.64672  337.351  56.2483
209.182  2.04968  337.632  60.4447
212.607  -0.417597  340.72  56.5431
209.144  -7.58495  329.679  51.8708
210.488  11.4143  352.839  67.1698
212.314  57.4479  463.869  56.708
209.904  29.5984  406.281  74.8141
212.036  46.2799  449.621  65.5779
212.96  -4.96717  337.131  52.4818
209.744  31.9939  415.317  74.5492
209.097  50.5971  459.505  63.4753
210.195  49.5212  456.799  63.942
211.203  31.3877  412.218  73.4621
206.958  49.9269  461.338  64.7715
212.996  32.6763  415.443  71.7179
208.791  5.03543  340.245  63.1918
208.664  13.6483  353.66  70.0106
210.402  48.5165  455.127  64.6505
212.169  52.5738  458.632  60.7585
210.706  42.9264  445.029  68.5706
210.158  37.4774  432.639  72.1358
211.099  51.6596  458.594  61.8842
209.707  16.7332  362.701  71.2633
212.338  22.9037  383.747  71.8716
209.359  38.9021  437.617  71.8864
208.399  56.0433  466.033  58.9998
209.578  51.4874  460.044  62.5673
206.302  36.1246  434.481  75.4673
210.857  37.4016  431.542  71.6907
211.523  46.0308  449.808  66.0047
211.784  5.59634  346.227  61.9254
211.989  35.3046  424.249  71.7551
210.859  35.6469  426.434  72.4727
208.411  54.2759  464.357  60.553
208.657  41.2272  444.331  70.8381
209.152  49.2368  457.67  64.5735
210.603  17.8498  367.068  71.1941
213.188  41.3316  438.557  68.0955
210.115  41.0397  441.76  70.128
213.871  36.9024  427.008  69.7457
210.178  36.0608  428.477  72.7956
209.827  45.915  451.77  66.8928
211.821  34.3475  421.496  72.2133
206.941  24.3816  383.838  77.0316
207.404  31.8735  416.965  76.4951
212.166  33.1177  417.36  72.2927
209.879  29.7105  406.714  74.825
208.164  33.687  423.096  75.2835
207.733  34.1637  425.389  75.42
211.425  38.1319  432.843  70.9416
210.072  34.3697  423.255  73.5616
211.439  33.1532  418.007  72.871
208.508  26.1687  392.551  75.9899
207.492  17.7133  361.074  73.5429
209.348  11.3503  350.589  67.8861
211.009  -2.26428  336.545  55.7948
211.409  42.1421  442.469  68.6828
208.026  -3.43503  330.852  56.1117
210.305  15.2321  360.197  69.8881
207.274  54.7258  465.969  60.4638
211.723  44.1913  446.222  67.1773
208.685  32.4445  417.908  75.2916
210.649  23.2889  383.43  73.4693
210.113  13.6722  356.487  69.009
210.252  23.7224  384.542  73.9418
209.19  -15.744  325.14  44.2916
206.696  24.8168  385.491  77.3548
210.526  42.9833  445.387  68.631
211.003  56.4894  464.049  57.8996
208.799  6.67286  342.325  64.5494
209.765  -25.5615  321.567  34.8504
210.469  32.3466  416.021  73.8674
209.915  42.8256  445.905  69.067
209.133  24.5177  386.451  75.1321
211.748  27.2592  397.714  73.2149
213.022  37.2839  428.829  70.2098
209.312  -6.41943  330.713  52.8646
209.046  -2.1732  333.507  56.8041
211.579  0.769527  340.314  58.0985
209.607  39.3283  438.357  71.4808
209.825  33.2046  419.56  74.1485
207.91  26.7921  394.924  76.589
208.706  13.518  353.475  69.8898
210.232  13.4005  356.152  68.7392
210.104  27.931  399.916  74.6995
209.779  39.6634  438.954  71.1748
212.347  49.4432  454.254  63.1208
210.367  -17.6553  325.653  42.1048
208.957  38.9792  438.415  72.0935
212.478  34.2298  420.587  71.7345
210.705  3.66002  342.022  60.9914
210.911  50.6813  457.542  62.7397
210.475  34.1394  422.085  73.3318
211.323  18.7556  370.56  71.0781
207.606  -21.9687  320.574  38.8729
211.218  28.347  401.478  73.721
210.003  38.469  435.563  71.7165
211.325  -19.3153  325.973  40.2275
210.264  59.8467  467.671  55.1719
211.873  46.6969  450.517  65.3592
213.397  39.0977  433.1  69.1247
213.366  38.2038  430.89  69.5635
208.893  44.7263  450.998  68.2185
211.345  59.951  466.928  54.8211
210.891  42.7868  444.497  68.5611
212.265  44.6961  446.516  66.5518
210.624  56.3732  464.273  58.1074
208.045  28.4411  402.029  76.5102
212.011  55.0616  461.665  58.7913
211.341  39.4732  436.392  70.296
206.339  39.8945  445.13  73.0325
211.048  31.1842  411.592  73.6285
209.856  52.2281  460.617  61.8555
209.225  37.7569  434.706  72.6181
211.267  14.5265  360.31  68.722
213.454  18.6167  373.066  69.2417
210.947  51.8004  458.931  61.8257
213.134  56.8245  462.561  56.9811
210.933  22.9273  382.506  73.1109
210.406  11.9762  353.712  67.6275
210.726  46.185  451.061  66.2741
210.082  6.15767  344.014  63.3919
209.559  51.9872  460.66  62.1571
212.458  -9.26681  333.191  48.943
212.391  51.1512  456.584  61.7946
212.346  50.9828  456.405  61.9433
209.67  -1.62022  334.988  57.0055
211.418  40.4823  438.731  69.6786
211.457  30.2367  408.112  73.4108
210.751  27.7543  399.313  74.1231
211.293  17.3753  366.941  70.3845
213.579  -0.427103  342.168  55.9964
212.672  46.0854  448.544  65.3985
208.254  30.0645  408.81  76.1802
211.303  35.7428  426.243  72.1036
209.878  40.2299  440.197  70.7718
209.052  19.2314  368.368  73.1724
207.918  22.5909  377.84  75.6153
207.568  52.0468  462.988  62.7442
208.347  -22.9018  321.057  37.7788
212.031  18.3842  370.59  70.3115
211.615  -22.0382  325.02  37.5935
208.631  31.2534  413.366  75.6421
210.977  34.0323  421.255  72.9759
212.542  50.8681  456.047  61.9536
209.307  55.8029  464.943  58.9691
214.368  5.96166  350.824  60.5623
212.713  9.59  353.571  64.3368
213.977  47.7334  449.88  63.615
209.907  43.4132  447.096  68.6659
210.472  16.3095  362.995  70.4219
210.693  -8.89292  331.034  50.0451
210.785  40.1922  438.864  70.2403
209.92  54.8215  463.386  59.642
209.46  35.2407  426.798  73.6781
207.275  39.0569  441.338  73.0673
211.57  36.916  429.35  71.4127
211.002  51.5463  458.555  62.0112
211.88  54.5057  461.174  59.2922
208.781  27.9911  400.102  75.869
209.516  -2.85732  333.701  55.9812
211.054  10.7299  352.652  66.2916
211.338  54.9208  462.135  59.1231
209.595  41.8233  444.247  69.9173
208.589  31.78  415.457  75.5519
209.627  24.384  386.364  74.6631
208.493  27.6278  398.584  76.1179
208.982  32.2445  416.879  75.1081
209.511  29.7848  407.127  75.1349
211.293  34.4367  422.251  72.5953
208.665  20.0671  370.277  73.9066
210.532  42.8888  445.186  68.6909
211.191  32.1008  414.672  73.3311
208.352  39.908  441.708  71.8829
212.019  36.7253  428.327  71.1722
212.605  38.3464  432.056  70.0272
208.887  -0.428251  334.746  58.4257
210.344  51.9032  459.702  61.9564
212.314  26.4445  395.109  72.6371
209.992  55.4777  463.978  59.0579
207.711  38.7565  439.804  72.9974
211.1  12.5474  356.027  67.5389
211.494  15.9659  363.879  69.4269
212.317  38.9335  433.873  69.9363
211.556  20.2097  374.9  71.5583
212.215  1.90546  342.525  58.6918
208.88  59.5987  468.572  55.7081
210.247  26.1763  393.369  74.4432
209.362  1.35387  337.24  59.7531
211.537  34.6276  422.619  72.3408
208.63  -8.90411  328.099  50.8582
210.26  6.59071  344.911  63.635
213.934  19.9604  377.05  69.4285
209.17  19.2011  368.474  73.0617
209.99  -20.2999  323.983  39.7533
209.6  19.734  370.748  72.976
208.941  -0.43248  334.835  58.3963
209.183  -17.8268  324.146  42.3382
207.817  -30.6425  317.857  30.4884
208.584  35.3067  428.153  74.2909
209.699  27.3818  397.765  75.039
210.276  32.1358  415.425  74.0776
209.115  1.96313  337.427  60.4038
210.625  46.7008  452.044  65.9392
211.745  36.2383  427.23  71.5759
208.554  -5.95749  329.882  53.5961
210.468  2.54562  340.367  60.1929
209.002  59.6924  468.546  55.5969
210.478  31.7228  413.821  74.0033
205.24  44.3906  456.202  70.0798
206.505  25.7195  389.427  77.705
212.02  40.2279  437.387  69.445
210.271  32.9753  418.362  73.8604
212.548  4.24591  345.77  60.3909
212.271  21.4756  379.402  71.4522
210.825  35.8921  427.211  72.3959
210.361  50.5943  458.041  63.0171
210.08  33.2344  419.425  73.9365
208.743  17.4379  362.766  72.4233
211.86  36.6909  428.399  71.3024
213.935  69.5212  472.516  45.8658
211.478  18.0862  369.027  70.6126
211.221  6.24459  346.13  62.7808
210.764  30.6195  409.728  73.9562
210.509  41.1654  441.504  69.8182
211.292  4.83117  344.426  61.61
211.876  26.7122  395.868  73.0555
207.806  53.5083  464.238  61.3974
210.674  12.0237  354.286  67.4751
211.341  20.929  376.724  72.0416
208.337  24.9893  387.649  75.9415
209.45  41.7341  444.264  70.0575
208.65  56.9102  466.565  58.1667
208.079  57.7263  467.77  57.575
211.406  36.4972  428.341  71.7144
209.867  30.9314  411.318  74.6681
210.279  46.4433  452.06  66.2893
211.014  35.133  424.695  72.5584
212.943  57.7862  463.691  56.2405
208.203  -2.20214  332.098  57.1519
207.656  36.7003  433.99  74.2412
210.198  40.5025  440.398  70.4125
209.271  55.3502  464.544  59.3736
211.017  50.2224  456.812  63.0634
213.673  49.8312  453.427  62.2586
212.35  29.2753  404.621  72.7096
209.133  34.6411  425.231  74.1712
213.185  -7.30197  335.596  50.3404
212.766  27.5386  398.847  72.33
207.448  45.9011  455.095  67.9464
210.163  18.2453  367.411  71.7594
208.744  37.6734  435.176  72.9817
209.389  14.6889  357.304  70.211
209.445  45.1529  450.977  67.6401
211.825  40.1397  437.414  69.618
208.959  19.0835  367.773  73.1712
208.73  47.9165  456.36  65.8061
211  18.1089  368.365  71.0127
211.09  21.3193  377.594  72.4112
211.095  37.3171  431.02  71.5648
211.155  32.8689  417.284  73.1756
209.328  37.7677  434.588  72.5438
210.397  -8.09118  331.153  50.8951
211.854  11.8918  356.096  66.553
211.416  -9.34937  331.728  49.326
210.994  -21.5147  324.573  38.2884
210.966  40.5665  439.512  69.9079
210.132  46.5267  452.386  66.2935
211.451  6.13711  346.379  62.5555
212.448  14.2228  361.602  67.6399
206.678  54.1257  466.059  61.1555
210.795  41.5306  441.938  69.4224
211.901  45.1989  447.879  66.3995
210.353  40.976  441.285  70.0281
210.247  28.5253  402.159  74.5734
208.403  44.6548  451.583  68.501
211.859  40.5427  438.324  69.3698
211.178  13.4838  357.998  68.1129
211.197  41.9764  442.385  68.9092
208.085  40.6032  443.804  71.5778
209.409  36.1974  429.87  73.2852
210.107  12.9892  355.1  68.5456
208.992  42.7644  447.111  69.5969
210.534  61.0476  468.428  54.0461
211.534  5.95178  346.274  62.3584
213.321  39.8392  434.976  68.8088
208.994  43.3429  448.263  69.1841
209.95  35.7246  427.724  73.1092
209.64  38.2252  435.41  72.0882
209.901  55.0099  463.596  59.4864
211.366  25.2591  390.671  73.3044
212.367  15.6123  364.451  68.5386
208.259  58.0921  467.906  57.2041
210.543  1.35487  339.232  59.1464
212.994  38.7027  432.544  69.5899
209.682  43.0672  446.724  69.0243
212.732  57.5026  463.58  56.5395
210.145  41.5517  442.87  69.7847
213.13  42.018  440.122  67.7397
211.018  28.8541  403.306  73.8894
210.618  13.4178  356.882  68.475
211.22  29.4817  405.52  73.6823
211.381  42.5541  443.376  68.4376
208.811  21.6073  375.562  74.4722
210.881  19.1456  370.982  71.6337
211.205  -21.1631  324.967  38.5472
208.473  52.7905  462.76  61.824
209.753  25.7234  391.438  74.8183
210.104  29.1629  404.58  74.6731
212.484  0.167996  341.118  57.1007
211.263  19.4458  372.358  71.4606
206.856  36.2841  434.017  75.0078
212.342  31.8908  413.303  72.4174
211.106  32.5943  416.4  73.2854
209.605  26.6859  395.05  75.0718
211.36  -2.80387  336.612  55.1528
210.511  30.7134  410.182  74.1583
211.223  48.1391  453.586  64.5914
211.115  54.3549  461.734  59.6665
207.978  52.7266  463.244  62.0297
209.909  27.9416  399.945  74.8724
208.031  48.3558  457.906  65.7188
208.112  33.965  424.166  75.2146
210.974  48.0124  453.687  64.7956
208.522  26.799  395.15  76.0457
210.734  29.1975  404.59  74.1224
212.262  34.5784  421.823  71.7947
208.978  -4.07933  331.89  55.1248
208.456  30.9591  412.328  75.8513
209.822  30.9339  411.353  74.706
211.114  6.57481  346.392  63.1065
212.322  51.3944  456.976  61.6324
209.774  36.5402  430.426  72.8636
207.898  45.3252  453.488  68.2115
211.574  47.9999  452.961  64.5413
210.438  35.5823  426.709  72.811
211.62  38.5098  433.603  70.6194
211.271  43.8805  446.192  67.627
213.229  3.0991  345.468  59.0665
211.56  47.8336  452.719  64.6716
210.887  34.5294  422.934  72.8767
210.603  43.0954  445.511  68.514
215.186  23.6257  388.034  69.5547
211.114  19.9355  373.535  71.81
211.949  42.9867  443.558  67.8405
208.996  40.0908  441.154  71.3863
210.556  50.4538  457.638  63.057
213.917  27.0337  397.475  71.2727
210.516  41.6876  442.659  69.4845
212.419  25.2627  391.267  72.3685
210.204  22.037  378.802  73.4443
211.271  38.4194  433.788  70.9006
210.706  15.1278  360.663  69.522
208.661  46.4235  454.186  67.0205
207.291  23.2366  379.502  76.383
211.637  21.8235  379.754  72.1279
213.091  36.9756  427.932  70.2884
210.86  34.206  421.926  73.0097
210.706  14.5771  359.456  69.1729
210.321  23.8024  384.882  73.903
211.1  40.3664  438.866  69.9431
212.579  50.7007  455.781  62.0675
207.027  -16.8778  321.892  43.8967
211.178  8.94416  349.952  64.8915
210.696  41.3378  441.64  69.6006
213.559  46.143  447.649  64.9084
209.225  59.2287  468  55.9623
212.185  18.3747  370.781  70.1798
209.596  -3.92786  332.975  54.9897
209.571  47.4152  454.516  65.8576
209.499  47.0453  454.039  66.1763
210.079  55.0419  463.456  59.4063
211.554  -7.20618  333.41  51.1849
209.633  27.5842  398.54  75.1067
211.098  45.3473  449.139  66.6999
209.491  46.3412  452.925  66.7221
212.392  31.8397  413.111  72.3848
208.848  -11.8856  326.685  48.0137
211.695  24.9747  389.903  72.9581
210.859  43.0392  445.056  68.412
209.155  44.1804  449.628  68.4971
212.051  -2.18586  338.205  55.3381
208.697  54.3943  464.179  60.3681
213.816  49.5984  452.939  62.3655
212.511  50.7437  455.91  62.062
209.364  41.8035  444.54  70.0587
209.388  28.2212  401.024  75.3329
211.136  29.0269  403.913  73.7799
208.708  17.3966  362.589  72.4261
209.368  20.4543  372.601  73.5059
207.807  -5.34741  329.139  54.4525
210.366  50.2423  457.574  63.299
210.803  60.4833  467.779  54.4841
213.51  53.7776  458.823  59.3143
214.628  -48.7027  317.399  11.7064
212.624  -22.2571  326.01  37.0451
210.176  31.0701  411.654  74.3827
212.706  10.494  355.051  64.9817
213.068  23.6885  386.737  71.4464
208.484  45.7791  453.391  67.6005
210.831  42.4951  443.97  68.7856
208.431  -6.43227  329.374  53.2106
211.889  13.054  358.35  67.3094
210.588  27.3642  397.859  74.25
210.839  51.4136  458.563  62.1782
208.453  14.9799  356.129  71.078
209.721  21.1793  375.407  73.524
212.125  29.5314  405.52  72.893
210.011  35.2243  426.083  73.2758
212.123  -0.43028  339.966  56.7944
207.947  -33.2407  317.192  27.9533
209.601  0.759118  337.062  59.1184
207.037  58.4793  469.281  57.1217
208.854  44.4238  450.509  68.4627
210.069  49.7113  457.207  63.8392
212.58  53.2569  459.065  60.064
210.183  -16.3938  326.053  43.3442
211.71  12.9598  357.867  67.3779
211.987  -18.0639  327.362  41.1489
212.546  41.9027  440.552  68.1589
210.561  40.7874  440.567  70.0206
211.345  40.5467  438.975  69.6864
210.497  60.4884  468.012  54.55
209.071  24.8822  387.793  75.2682
208.011  45.3919  453.431  68.1095
210.017  27.3606  397.74  74.7566
211.897  57.0585  463.834  57.1574
213.055  43.5979  443.473  66.8306
212.833  20.8995  378.365  70.7496
209.024  -6.31195  330.354  53.0813
208.717  42.1918  446.34  70.1434
208.502  1.41072  335.799  60.2262
211.372  -9.56175  331.526  49.1537
210.367  23.5609  384.089  73.7959
208.051  33.4391  422.324  75.4632
210.775  18.8024  369.88  71.5514
210.457  20.6627  374.791  72.6826
208.607  19.931  369.754  73.8875
211.2  16.6815  365.093  70.071
209.835  59.2504  467.522  55.801
209.349  46.1168  452.748  66.9569
210.209  23.3652  383.266  73.8785
204.94  31.7232  419.41  78.5279
213.219  37.3942  428.929  70.0215
209.907  16.2383  361.84  70.8122
208.294  35.6562  429.704  74.3363
209.53  53.6216  462.523  60.7858
209.59  54.1612  463.031  60.3064
209.607  26.2391  393.33  75.0207
211.103  46.6136  451.307  65.7828
208.456  53.9632  463.998  60.8128
211.414  23.8291  385.899  72.9452
210.24  44.4202  448.569  67.7863
212.854  -16.4316  329.253  42.3148
212.839  10.6283  355.493  64.9821
210.26  24.7841  388.301  74.1933
210.959  41.1981  440.976  69.5316
208.526  -12.3466  325.999  47.6978
210.944  5.93789  345.245  62.7049
209.499  26.787  395.408  75.1754
211.62  39.2755  435.554  70.2213
209.627  42.3794  445.389  69.5261
212.463  53.5667  459.547  59.8575
215.161  55.8002  459.778  57.1361
211.932  52.2752  458.5  61.0839
210.738  40.1756  438.886  70.2788
212.472  8.23886  351.071  63.5144
210.276  50.8492  458.466  62.8424
210.656  54.3906  462.217  59.7825
209.504  58.6146  467.268  56.444
210.012  41.0613  441.954  70.1746
211.707  20.4257  375.708  71.5223
209.928  19.3269  370.061  72.5072
212.805  23.6617  386.458  71.6723
210.292  39.542  437.936  70.9264
208.912  40.8408  443.06  70.9521
210.036  39.743  438.789  70.9686
207.814  57.4811  467.81  57.8573
210.974  41.9985  442.724  69.0237
210.099  32.3739  416.404  74.1635
211.528  40.4098  438.423  69.6525
211.084  34.4111  422.367  72.766
211.646  25.1917  390.603  73.0436
210.491  61.8673  469.09  53.3257
211.993  -8.31937  333.223  49.996
211.412  29.6986  406.243  73.4998
210.111  38.6264  435.832  71.5591
210.362  18.9294  369.603  71.9534
211.011  -2.79672  336.085  55.3302
208.126  65.6776  473.154  50.2765
213.2  57.889  463.589  56.0793
210.653  36.5194  429.27  72.2479
208.523  55.4567  465.376  59.4856
213.286  41.4015  438.602  67.9956
205.617  58.4429  470.524  57.4399
212.121  60.254  466.608  54.3661
208.038  19.3523  366.96  74.0524
210.538  54.1428  462.065  60.0283
210.053  8.37533  347.067  65.1712
209.328  -28.0733  320.193  32.5799
209.78  19.408  370.067  72.6683
206.58  52.1225  464.235  62.9687
209.321  17.111  362.969  71.7848
209.826  49.0645  456.608  64.4516
213.74  -0.41813  342.415  55.9128
210.317  33.5948  420.43  73.6362
210.307  0.169579  337.664  58.2538
209.129  27.2839  397.275  75.5402
210.714  -7.05108  332.326  51.6968
210.212  23.5313  383.842  73.9234
207.323  8.06635  341.3  66.5254
212.095  50.2441  455.662  62.6154
209.34  42.9983  447.074  69.2511
211.922  10.2284  353.302  65.3383
211.748  12.912  357.839  67.3183
208.806  39.1156  438.998  72.105
212.018  21.4798  379.14  71.6726
208.467  51.1569  460.929  63.2224
210.362  25.3709  390.482  74.217
209.873  -37.9746  317.432  22.9724
207.519  34.0125  425.136  75.6441
213.232  40.5418  436.72  68.4999
209.078  10.842  349.173  67.6812
210.544  49.8982  456.908  63.5052
209.392  31.1477  412.421  75.0276
209.777  31.5171  413.545  74.6301
205.169  42.7279  453.408  71.4661
212.058  36.2084  426.821  71.3576
210.961  30.4748  409.13  73.8083
208.498  -8.2169  328.327  51.543
208.038  27.6242  398.525  76.5204
211.557  45.0342  448.001  66.689
215.27  25.4041  393.094  69.8558
214.182  34.8543  421.133  70.2085
210.056  54.4237  462.841  59.9408
210.908  -8.08957  331.876  50.679
211.737  33.7317  419.634  72.469
209.969  -5.86449  332.087  53.0879
211.835  32.2008  414.604  72.7771
212.889  40.7717  437.633  68.5938
209.808  35.2919  426.537  73.3986
212.007  42.9891  443.491  67.8063
210.351  43.0906  445.841  68.6526
209.543  54.117  463.034  60.3587
209.882  27.5521  398.45  74.8849
210.86  23.841  385.481  73.4374
208.942  34.4447  424.801  74.3942
210.245  32.3992  416.378  74.0375
211.893  35.4939  424.904  71.7582
210.024  27.2133  397.183  74.7413
212.726  58.178  464.248  55.9749
207.804  18.3162  363.418  73.6615
210.699  14.2979  358.848  68.9972
209.23  58.9294  467.755  56.2287
207.953  50.8444  461.175  63.6583
211.935  33.9668  420.214  72.2426
210.447  23.638  384.428  73.7467
211.648  -4.66422  335.489  53.3883
211.069  6.68918  346.47  63.2242
209.798  -2.28125  334.629  56.3617
211.109  44.1901  446.994  67.5016
209.62  -7.58573  330.375  51.6768
211.105  35.3977  425.412  72.3881
209.932  28.4929  402.056  74.851
211.405  5.97317  346.083  62.4541
210.446  50.0076  457.169  63.4563
213.552  49.073  452.424  62.8649
210.762  41.6372  442.217  69.3745
208.947  52.0596  461.424  62.299
210.695  23.8061  385.221  73.5744
210.455  23.0903  382.572  73.5801
210.056  45.0861  450.028  67.3978
211.615  23.9505  386.458  72.7986
211.174  51.7386  458.614  61.793
208.943  50.2381  459.238  63.8282
208.254  48.5372  457.861  65.4856
209.423  45.6974  451.946  67.2418
212.872  23.2106  385.136  71.4913
211.279  56.1193  463.435  58.1333
211.946  36.6443  428.176  71.2595
214.615  -26.8087  325.923  32.1472
209.486  37.8338  434.55  72.4031
211.713  35.8985  426.276  71.7371
209.367  19.4368  369.494  73.0212
209.233  36.4228  430.793  73.3011
211.502  9.6772  351.679  65.2221
209.929  43.2452  446.733  68.771
210.42  54.7755  462.854  59.5307
208.622  24.9275  387.625  75.6758
211.148  32.2972  415.367  73.3222
211.719  25.527  391.775  73.0367
208.662  39.0438  439.033  72.2374
214.15  42.5649  440.154  66.8082
