#  RA  Dec  l  b
206.352  -15.7322  321.504  45.1835
201.943  3.89436  324.978  65.1985
204.406  -38.7335  312.71  23.259
202.061  -54.6746  308.279  7.81391
204.408  -33.7137  313.814  28.1794
208.43  -35.0711  317.083  26.0824
205.773  -44.579  312.523  17.3278
207.605  -31.3119  317.45  29.8906
205.913  11.918  344.304  70.4704
206.367  -28.73  317.005  32.6602
206.3  14.047  349.391  71.8794
209.18  -33.1241  318.352  27.7843
205.088  -9.84918  322.364  51.1669
204.868  -6.67122  323.642  54.2569
206.472  -38.135  314.57  23.5022
206.173  -27.1942  317.261  34.1905
205.853  -43.861  312.74  18.0178
205.484  32.5711  62.4082  77.7842
206.06  -41.1219  313.518  20.6611
206.205  -4.68292  327.001  55.6732
203.642  -18.6508  316.96  43.0424
201.51  50.962  109.832  65.2777
204.354  -44.0777  311.583  18.0196
205.695  6.57742  335.933  66.1019
203.753  -37.7036  312.372  24.3673
205.068  -18.5491  318.785  42.8136
204.013  -0.753739  325.773  60.1237
204.871  14.5977  347.097  73.2006
202.329  -6.26193  319.652  55.3747
202.133  26.9762  33.9841  81.7412
204.12  -39.6516  312.283  22.4002
206.264  -28.5654  316.949  32.8418
206.89  -5.25067  327.745  54.8936
203.788  14.7176  344.47  73.9501
203.772  42.742  96.1221  72.0414
203.702  16.8085  349.347  75.607
205.66  -43.1011  312.763  18.7903
206.301  -6.46662  326.048  53.9735
203.786  5.20873  330.266  65.7331
203.279  -8.18765  320.341  53.2687
205.686  -12.3599  322.064  48.5959
204.436  -6.59691  322.981  54.4616
205.227  -37.0684  313.772  24.759
206.531  -38.9  314.429  22.7469
204.047  -57.6909  308.896  4.66102
208.03  -5.16653  329.613  54.5302
206.79  -23.8556  318.987  37.2719
203.927  -34.9429  313.101  27.0525
206.852  16.4925  356.419  73.2354
204.657  -34.967  313.754  26.9103
207.437  -30.2154  317.621  30.9868
203.008  -40.1105  311.287  22.1011
206.828  -11.4164  324.128  49.1413
205.787  -3.3439  327.183  57.0722
205.228  -15.0268  320.305  46.1685
205.081  -16.8206  319.423  44.4794
209.811  -38.5116  317.217  22.4708
205.958  10.3217  341.707  69.1486
203.615  -44.4843  310.959  17.7151
209.781  -44.9684  315.311  16.2692
211.389  24.9867  29.7559  73.2327
204.284  5.81664  331.996  66.0746
208.302  -49.5635  313.097  12.0841
204.385  -41.2694  312.167  20.7735
205.3  -48.7668  311.314  13.2926
207.315  -43.0153  314.028  18.6062
207.681  -39.3072  315.263  22.1397
207.2  9.37908  342.963  67.6743
205.514  -44.3067  312.392  17.6324
207.818  -24.6632  319.832  36.2363
205.045  -3.32439  325.918  57.3551
205.024  -13.3737  320.698  47.8117
206.218  -5.21838  326.68  55.1697
201.662  -29.2316  312.088  33.0128
204.93  -44.5435  311.914  17.4837
207.508  -14.6577  323.492  45.8609
205.132  -11.6908  321.577  49.3948
205.418  4.47704  333.004  64.3743
203.988  -35.3917  313.06  26.6024
204.141  -33.0741  313.711  28.8506
205.733  -20.6786  318.858  40.5945
206.919  -43.9563  313.505  17.7569
204.565  -15.0576  319.401  46.3107
204.397  -37.3334  313.001  24.6336
205.599  32.8102  63.2555  77.6003
203.85  34.6942  74.3958  77.9246
204.436  -28.0542  315.216  33.7098
205.23  -36.4214  313.925  25.3911
204.013  19.8525  359.838  77.4581
204.062  -49.6996  310.32  12.5274
206.671  -18.7436  320.696  42.2136
203.398  -20.9151  315.984  40.8852
205.964  1.7989  331.506  61.7267
203.432  -24.1655  315.139  37.701
205.587  -27.179  316.654  34.3317
204.008  -13.6931  319.154  47.7685
204.342  12.0883  340.765  71.5009
206.831  -34.7178  315.765  26.7565
204.226  -51.2559  310.142  10.9774
205.326  6.43615  334.971  66.1547
202.391  -37.4586  311.249  24.796
205.341  -17.6161  319.464  43.6463
205.522  -32.4393  315.164  29.2257
204.948  21.5895  8.82246  77.6822
208.28  -36.5513  316.522  24.6863
210.207  -58.6549  311.86  3.00768
203.019  -50.2676  309.546  12.0809
202.989  -5.36965  321.201  56.0575
205.496  -46.7396  311.864  15.2528
206.437  -35.8668  315.114  25.7161
205.166  -59.6919  309.106  2.58763
207.589  56.7781  107.442  58.544
203.588  -2.07315  324.113  59.0217
207.972  -19.3116  322.044  41.3049
205.729  -25.7936  317.211  35.6459
205.71  -24.4326  317.606  36.9692
205.791  -48.4898  311.698  13.4987
204.465  -60.1136  308.682  2.23809
204.98  -14.4668  320.192  46.7729
204.587  -27.5801  315.497  34.1437
203.471  -19.2514  316.562  42.4935
205.641  -36.473  314.27  25.2698
201.96  30.9028  60.4597  81.1964
205.165  -34.0675  314.427  27.7024
206.941  -23.518  319.27  37.5593
201.502  -23.2066  313.158  38.9771
203.846  -15.2727  318.351  46.2784
202.349  -11.136  317.703  50.6433
205.564  33.8591  67.6276  77.1648
205.269  -34.7429  314.357  27.0243
206.95  -49.0433  312.343  12.795
206.269  -21.7743  319.109  39.4057
204.72  -27.1864  315.742  34.5017
207.58  -40.322  314.916  21.1747
209.638  -16.7871  325.19  43.1643
204.536  -21.9454  317.034  39.6431
205.685  -24.6672  317.505  36.7477
202.115  -6.65577  319.116  55.0479
205.052  -2.6994  326.342  57.9376
206.038  -39.5699  313.864  22.1793
203.896  -33.2342  313.446  28.7339
205.729  -6.62636  325.047  54.0194
205.279  9.11933  338.34  68.5042
206.968  16.0398  355.525  72.8488
209.054  -33.913  317.988  27.0568
203.388  -44.3256  310.82  17.8994
208.611  42.9337  88.0243  69.6726
207.476  -13.3666  324.061  47.0915
208.433  -46.8628  313.864  14.6814
205.837  -24.262  317.799  37.1057
204.002  -23.9431  315.842  37.8082
206.803  1.84699  333.135  61.4031
204.889  -42.8684  312.229  19.1323
205.387  -13.7911  321.026  47.3116
205.26  23.9441  19.783  78.3724
205.626  -45.8207  312.149  16.1343
204.772  -50.1573  310.694  11.9942
207.639  -28.2924  318.423  32.7938
206.856  24.5237  24.3628  77.1425
207.086  16.7631  357.637  73.2449
205.69  -16.2598  320.428  44.8606
205.33  -36.5681  313.977  25.2307
201.815  -42.6878  309.905  19.6978
204.668  -55.4694  309.633  6.78586
205.197  -16.1888  319.812  45.0585
202.977  -31.478  312.949  30.6046
203.752  3.81172  328.864  64.4663
205.191  -41.1608  312.825  20.7607
207.303  13.2187  349.932  70.6122
203.945  39.3859  88.751  74.6591
204.133  -19.7638  317.224  41.8523
204.582  -53.5836  309.932  8.6489
203.674  -7.99207  321.06  53.3496
203.976  -2.07916  324.819  58.8893
205.823  -43.9113  312.706  17.9732
205.06  -30.0093  315.343  31.6828
202.426  34.6629  77.8507  78.8685
204.973  -24.7791  316.688  36.7942
204.325  -0.10047  326.829  60.625
209.132  -45.3564  314.745  16.0161
203.364  -42.8514  311.068  19.3548
206.631  -13.557  322.828  47.1746
202.034  -22.117  314.035  39.9616
207.83  20.271  9.52145  74.6896
208.724  -23.7203  321.161  36.8939
207.934  -56.0043  311.33  5.88012
204.483  -34.6832  313.661  27.2172
201.833  -12.6648  316.41  49.2648
204.814  18.6352  357.751  76.1066
205.991  -46.4201  312.278  15.4955
205.118  -35.7107  313.993  26.1049
207.981  -10.0947  326.471  49.9912
207.845  -49.2078  312.888  12.5008
203.772  -14.5578  318.506  46.989
206.668  -49.6443  312.024  12.2491
203.184  -37.0879  312.005  25.0545
206.065  18.3532  359.869  75.0068
205.305  -7.34081  323.976  53.4838
205.775  21.3223  9.45297  76.8793
207.484  -17.9073  322.032  42.7835
205.863  -48.9226  311.654  13.0653
203.79  -44.4294  311.098  17.7473
206.881  -42.122  313.918  19.5493
205.713  -9.61206  323.415  51.2026
205.984  33.1003  63.8631  77.1866
207.463  37.1389  75.64  74.1237
206.572  -34.3383  315.635  27.1759
203.314  -49.1857  309.919  13.1172
205.202  -54.5873  310.103  7.59487
205.261  -44.8828  312.086  17.1046
206.563  -0.102773  330.974  59.75
203.404  -52.3691  309.439  9.96822
207.392  -8.22182  326.685  51.9479
207.263  -38.7787  315.061  22.7314
207.09  4.5381  336.427  63.644
203.939  -37.6839  312.535  24.3593
207.152  -18.7881  321.267  42.0383
204.341  -44.5111  311.489  17.5955
205.714  -12.472  322.054  48.4804
208.191  -31.5408  317.936  29.5369
206.331  19.6977  4.7425  75.5919
208.199  -16.3465  323.606  44.0472
203.938  -32.8209  313.578  29.1323
204.458  -8.99739  321.813  52.1647
202.971  -18.7851  316.072  43.0517
204.604  -10.0923  321.524  51.075
206.687  -31.8571  316.42  29.561
205.575  -38.9882  313.622  22.8247
204.691  -30.188  314.931  31.5779
207.144  55.2997  106.618  59.9828
206.639  -5.22987  327.356  55.0058
204.657  -39.0508  312.85  22.9096
208.007  -38.9133  315.634  22.4583
204.219  -11.0756  320.514  50.2378
204.859  -46.7099  311.426  15.368
207.398  -23.3985  319.82  37.5578
207.702  26.2853  32.6568  76.7221
211.561  -23.6707  324.232  36.0867
205.44  -55.5498  310.05  6.6241
204.562  26.3113  31.1085  79.5195
205.284  -57.936  309.501  4.29968
208.256  1.82711  335.772  60.7093
207.4  -52.6545  311.8  9.21194
204.408  1.22893  328.009  61.8299
206.178  -11.2679  323.276  49.4869
205.028  -36.8594  313.649  24.9966
203.028  16.6682  346.998  75.9275
207.37  -14.5713  323.35  45.9858
204.652  -41.6593  312.297  20.3524
206.98  -39.336  314.687  22.2421
207.131  -46.7071  313.006  15.044
203.214  -25.4156  314.578  36.517
206.164  19.5331  3.83843  75.6306
207.988  -34.9206  316.737  26.3227
203.964  -12.4843  319.562  48.9472
206.68  -45.6448  312.937  16.1494
207.446  16.3837  357.427  72.7356
202.754  -46.0268  310.065  16.2954
207.883  4.34324  337.735  63.0792
206.391  -49.9672  311.774  11.9721
204.163  -23.097  316.263  38.6008
208.271  -34.9383  316.981  26.245
206.77  -37.6969  314.931  23.8741
204.927  -19.1909  318.388  42.2267
207.289  -35.5338  315.949  25.8738
207.378  -40.6287  314.677  20.9139
207.194  -2.60389  330.099  57.2114
200.735  1.218  320.494  63.01
206.206  -32.4859  315.794  29.0481
207.198  27.8847  39.6349  77.2669
205.581  -25.3091  317.196  36.1484
204.474  11.9876  340.924  71.3452
205.714  5.17492  334.362  64.8601
203.938  5.97822  331.398  66.3688
204.459  -30.7664  314.559  31.0549
206.941  -42.9202  313.77  18.7621
206.617  -54.2266  310.99  7.78106
208.1  -46.1471  313.815  15.4314
204.557  -45.2635  311.498  16.8278
206.811  -26.9758  317.993  34.2577
205.906  -44.6301  312.609  17.258
206.632  -34.8911  315.542  26.6271
206.858  -21.7727  319.79  39.2581
205.571  -13.0145  321.613  48.0036
207.305  4.47899  336.78  63.4863
205.853  -40.1081  313.589  21.6847
207.982  -3.22373  330.94  56.3218
205.87  -28.3432  316.612  33.1415
208.321  -25.3552  320.124  35.4425
207.185  -3.98339  329.083  55.9504
204.636  -4.67033  324.388  56.2257
203.208  -34.3259  312.576  27.7687
203.373  -31.637  313.299  30.3862
207.822  27.9152  39.7711  76.7159
207.626  17.3243  0.275084  73.2033
205.042  -36.5622  313.729  25.2851
203.758  -27.8437  314.563  34.0408
203.632  -46.1542  310.668  16.0686
208.623  -1.3979  333.459  57.6868
206.878  -27.0653  318.034  34.1558
204.167  -6.28868  322.705  54.8366
205.174  -31.3822  315.101  30.3221
206.25  -0.102805  330.408  59.8796
204.655  -40.7579  312.486  21.2361
205.486  26.2077  31.1217  78.6837
208.459  -4.55249  330.723  54.9159
210.035  -35.8872  318.222  24.9352
205.089  -10.7882  321.924  50.2701
205.258  -40.6189  312.997  21.2807
205.614  -3.39471  326.853  57.0877
204.482  -21.2524  317.182  40.3287
206.54  -28.2186  317.332  33.1175
203.239  -18.0249  316.641  43.7382
204.372  -31.4765  314.303  30.3757
207.091  -30.0915  317.321  31.1838
203.982  -9.17074  320.999  52.1327
205.751  -24.8676  317.517  36.5385
205.833  -24.3131  317.779  37.0572
204.236  31.5508  59.6788  79.1493
207.482  -9.91419  325.853  50.3354
205.994  -33.581  315.308  28.0242
203.494  -22.5415  315.644  39.2773
203.813  -36.0146  312.772  26.0179
206.99  -22.9836  319.51  38.0609
206.917  7.47023  339.645  66.2467
204.746  -6.65221  323.456  54.3131
204.199  39.1197  87.5277  74.7313
207.49  6.30264  339.301  64.9557
204.001  -27.4705  314.911  34.3616
205.155  -35.6984  314.028  26.1106
203.709  -40.2145  311.836  21.905
208.299  -36.2007  316.638  25.0208
205.342  1.87073  330.371  62.052
206.354  -18.7148  320.318  42.3265
206.196  -33.2281  315.586  28.3285
206.776  -61.9706  309.414  0.197657
204.071  -28.2218  314.796  33.6139
204.094  -17.1368  318.031  44.4127
206.092  -38.0284  314.279  23.6735
205.342  -23.6653  317.433  37.7957
206.861  -51.6599  311.697  10.2553
207.742  -40.9316  314.885  20.5534
203.655  12.6571  339.981  72.346
205.419  11.5016  342.405  70.4189
203.304  -1.42345  323.993  59.7283
207.832  35.088  68.4874  74.9375
207.172  -42.662  314.008  18.9742
204.725  -27.1513  315.757  34.5349
208.115  -2.06426  332.063  57.3141
208.661  -34.6073  317.425  26.4783
204.735  -40.6971  312.564  21.2838
207.645  -15.8167  323.14  44.721
205.771  -54.1334  310.521  7.97483
205.944  -8.28743  324.457  52.3823
205.786  15.2274  350.82  73.0859
202.267  45.123  102.713  70.4998
206.37  -37.2228  314.713  24.4087
204.96  -0.751381  327.54  59.7869
208.875  -34.0488  317.786  26.9674
205.26  5.77308  334.069  65.5996
204.605  2.51383  329.476  62.9378
206.132  25.3556  27.4375  77.9701
205.716  -0.754885  328.922  59.4958
201.968  -25.683  313.143  36.4646
206.037  -19.7722  319.541  41.3925
206.171  -26.2617  317.542  35.094
206.671  -10.9265  324.151  49.6546
208.126  -22.8685  320.824  37.8714
206.016  -15.2631  321.258  45.727
208.32  -3.94693  330.946  55.5239
202.671  -20.6956  315.164  41.2415
203.657  -56.8078  308.839  5.56712
204.495  -18.2882  318.155  43.2028
205.627  -27.3602  316.643  34.1473
205.967  -7.8934  324.706  52.7467
207.266  -31.2083  317.158  30.0657
205.579  -49.1983  311.41  12.8333
204.666  -11.901  320.813  49.3232
210.183  30.1359  48.2052  74.5169
203.681  -29.4335  314.103  32.4968
203.882  -44.3514  311.181  17.8123
206.024  37.969  80.6552  74.5184
204.558  -31.4428  314.491  30.3757
204.299  22.2012  10.0412  78.5032
205.127  -51.0137  310.754  11.1104
205.381  36.9995  79.0517  75.5328
202.59  -15.8696  316.453  45.9772
208.426  -4.58775  330.646  54.8973
204.886  -49.3279  310.929  12.7947
203.945  -1.41401  325.197  59.5265
203.409  -32.2235  313.206  29.8043
205.335  -7.04284  324.185  53.7562
207.356  33.2266  62.4046  76.0814
204.834  -7.09564  323.359  53.8649
208.508  -32.0463  318.074  28.9773
202.496  -43.9968  310.213  18.3287
204.875  -4.61809  324.823  56.1966
203.602  -17.515  317.27  44.1564
206.231  -16.7589  320.927  44.2351
205.151  -4.68943  325.246  56.0367
202.649  -14.4635  316.985  47.3363
202.311  28.1119  41.8025  81.5703
206.208  -6.02243  326.166  54.4221
205.501  -30.1671  315.737  31.4434
205.583  19.9161  3.87526  76.2977
205.86  -51.5157  311.11  10.5275
203.799  -31.2354  313.803  30.7103
208.888  -38.0633  316.595  23.1004
208.31  -49.1147  313.214  12.5183
204.499  -13.2659  320.01  48.0552
203.367  -2.10375  323.686  59.0632
205.358  -19.8234  318.701  41.5117
203.692  -11.6081  319.518  49.8624
209.019  -56.1087  311.896  5.63294
203.074  4.5586  328.069  65.416
206.967  15.0534  353.153  72.1672
205.809  -16.754  320.388  44.3541
205.082  -25.7703  316.521  35.8073
206.425  -21.936  319.232  39.2113
205.613  -25.881  317.061  35.5864
203.301  -57.5781  308.52  4.83908
205.443  -4.04598  326.137  56.5402
207.064  -50.0088  312.197  11.8371
209.243  16.3056  0.796724  71.3572
206.945  -25.449  318.624  35.6991
204.229  -43.958  311.513  18.1539
201.362  -34.0129  310.927  28.3297
207.266  -25.9764  318.792  35.1134
209.126  -34.1261  317.986  26.8354
206.325  -5.21357  326.858  55.1354
207.354  -20.6367  320.787  40.2154
204.48  -8.08654  322.29  53.0285
206.55  35.6204  72.3552  75.5769
205.456  -14.1754  320.959  46.9243
208.539  -44.6038  314.522  16.8509
204.409  -1.42223  326.049  59.3592
206.57  -43.8764  313.266  17.8912
205.669  -16.6737  320.238  44.4686
206.827  14.3399  351.233  71.7499
208.37  -29.3811  318.797  31.5711
203.16  -12.6237  318.352  49.0098
206.441  -1.39186  329.725  58.6241
206.042  -20.8896  319.15  40.3148
205.976  31.4383  56.7006  77.7849
209.844  16.442  2.2229  70.984
200.727  -45.5107  308.681  17.0089
207.153  -19.7791  320.879  41.0907
205.41  -11.0481  322.272  49.9283
204.019  -54.2102  309.489  8.09153
203.692  15.4338  345.838  74.5698
206.725  -30.6465  316.802  30.7262
203.756  -44.8489  310.995  17.3387
200.772  -41.9228  309.205  20.5626
205.89  23.7326  19.7052  77.7594
202.764  -5.28145  320.859  56.2044
205.578  -43.6678  312.577  18.2483
207.085  9.81404  343.393  68.0936
207.987  -15.7605  323.604  44.6678
208.831  -45.1256  314.594  16.2936
203.57  -21.6957  315.969  40.0883
205.273  -41.5844  312.798  20.3334
206.565  -41.4895  313.827  20.2187
204.926  14.6742  347.408  73.225
203.648  -49.5113  310.083  12.7597
204.636  -13.5777  320.075  47.7192
206.515  -32.9759  315.95  28.5105
202.374  -40.4064  310.72  21.8884
204.075  -31.7037  313.963  30.2044
202.935  -37.9324  311.63  24.257
205.197  -14.0686  320.65  47.0974
204.494  32.2885  62.7802  78.6631
207.967  8.12231  342.688  66.2107
209.43  -24.6141  321.578  35.8451
207.606  -24.1429  319.785  36.7899
205.771  19.1678  1.76794  75.7218
208.184  -7.07528  328.58  52.7158
205.513  -61.4501  308.934  0.829628
205.378  -7.16873  324.185  53.6233
206.144  -30.142  316.378  31.3377
208.337  -17.6944  323.173  42.73
203.179  -37.6977  311.882  24.4549
202.927  -10.7333  318.726  50.8987
203.441  -56.3453  308.798  6.04293
206.716  -31.7196  316.486  29.6882
206.392  15.7562  353.523  73.0553
204.374  12.1232  340.909  71.5121
209.247  18.2799  5.96996  72.5097
203.085  -37.4905  311.842  24.6719
204.104  10.0823  336.935  69.9257
206.052  -34.7546  315.059  26.8705
203.287  -53.8011  309.13  8.56717
205.133  31.8783  59.8445  78.32
204.716  44.5167  97.3254  70.18
206.282  -40.1102  313.933  21.611
206.533  -30.1991  316.743  31.2006
205.382  5.11284  333.601  64.9575
202.373  -65.2503  306.896  -2.67251
207.263  2.53921  334.66  61.8081
205.81  -41.692  313.192  20.1446
203.255  -52.4695  309.33  9.88426
205.623  -2.05965  327.789  58.3258
205.528  -27.0505  316.629  34.4691
206.212  -2.72445  328.34  57.4877
205.393  -15.2665  320.43  45.8941
202.308  13.9959  338.682  74.182
208.282  13.4594  352.495  70.1372
205.537  -14.7364  320.837  46.364
204.142  -40.2356  312.182  21.8234
205.89  -17.2435  320.302  43.8624
204.833  -3.35941  325.527  57.3954
204.058  10.3968  337.29  70.2196
208.749  -17.4516  323.788  42.8304
203.75  -56.1006  309.009  6.2555
205.803  -42.3122  313.048  19.5395
204.965  29.8116  49.9186  79.0312
205.85  20.3653  6.04399  76.3336
207.993  -46.9621  313.537  14.6584
204.196  12.8765  341.821  72.2312
202.827  43.228  98.8532  71.9882
206.086  16.7993  355.481  73.986
204.164  -40.1097  312.226  21.9439
201.863  -39.6133  310.435  22.7326
205.756  -4.66879  326.268  55.8471
203.061  -16.6185  316.848  45.1471
204.239  15.3326  347.11  74.1559
201.758  -2.71797  320.352  58.9441
207.117  -2.02424  330.409  57.7719
205.867  -49.8027  311.472  12.2035
205.827  25.0439  25.6821  78.1739
206.585  10.7835  343.873  69.1665
206.284  -54.7687  310.684  7.29188
205.324  -25.8629  316.755  35.6662
206.792  0.537827  331.934  60.2323
205.361  5.12581  333.571  64.9788
207.282  13.0934  349.636  70.5323
207.195  -32.0607  316.841  29.2567
206.646  -21.6282  319.597  39.4515
205.475  -44.6919  312.282  17.2609
207.391  -40.8086  314.641  20.7369
207.193  -29.6446  317.556  31.5929
207.206  26.2187  32.1204  77.1551
206.755  -9.10489  325.235  51.343
206.662  -57.9406  310.219  4.14701
207.276  -43.3348  313.92  18.3022
205.006  -38.0191  313.367  23.8654
204.945  8.42353  336.611  68.0748
202.678  14.6454  341.121  74.5252
203.148  -40.6143  311.309  21.5864
208.545  21.801  15.855  74.7761
202.094  -48.174  309.263  14.2425
204.445  -13.6401  319.785  47.7087
203.714  -57.264  308.793  5.1121
204.027  -10.048  320.675  51.2776
205.961  -47.3517  312.055  14.5888
201.442  3.86254  323.825  65.3316
204.899  42.9389  94.3008  71.4123
205.654  -7.97251  324.18  52.7741
206.552  -23.2151  318.938  37.9476
204.008  -40.6994  311.982  21.3867
208.561  -35.7285  317.002  25.4204
206.075  -34.6597  315.104  26.9587
204.553  18.7582  357.48  76.3749
206.915  32.8653  61.5688  76.5589
203.92  -7.81967  321.535  53.4458
204.034  0.568368  326.767  61.3536
207.163  1.1865  333.188  60.6515
204.513  -47.4298  311.046  14.7055
206.262  -20.1342  319.68  40.9867
203.781  -28.0348  314.541  33.8495
204.096  9.08936  335.51  69.0673
207.271  -48.8245  312.604  12.9607
206.574  10.7132  343.73  69.1165
203.028  -38.5397  311.595  23.6462
202.414  -19.8594  315.072  42.1089
204.491  -57.9644  309.081  4.35002
207.694  1.16837  334.132  60.3937
203.803  1.19816  326.79  62.0244
207.978  -28.3046  318.76  32.7006
204.513  -27.6061  315.413  34.1326
206.266  -5.16217  326.794  55.2048
206.384  -23.8986  318.522  37.3291
210.386  -43.3655  316.21  17.6903
202.049  -30.0736  312.316  32.1268
203.875  -29.7371  314.227  32.1657
203.87  -16.0742  318.102  45.4956
205.391  -11.7238  321.934  49.2888
204.431  -38.3109  312.82  23.6698
205.508  -59.635  309.286  2.61033
207.024  -51.1832  311.905  10.6978
208.799  -19.1833  323.082  41.1794
208.072  -24.2799  320.243  36.5369
206.545  -19.1303  320.394  41.8768
204.358  -28.5422  315.011  33.2477
207.49  -14.417  323.58  46.0944
206.504  3.11146  333.788  62.6659
206.277  13.1585  347.505  71.221
209.035  -11.3367  327.246  48.4557
207.021  23.5692  20.5069  76.725
204.337  -24.6024  316.034  37.0978
202.713  20.1459  357.27  78.5961
205.048  -36.0876  313.843  25.7482
202.605  -17.3901  316.011  44.4887
205.486  -17.0597  319.856  44.1452
202.236  38.4018  90.404  76.2605
208.114  -33.3678  317.307  27.794
206.721  -3.98204  328.32  56.1313
207.557  -9.60066  326.137  50.6023
208.916  -22.4629  321.86  38.0357
207.545  -11.0961  325.305  49.2061
205.374  -59.2986  309.284  2.95352
206.337  -5.83274  326.49  54.5535
207.874  1.17886  334.464  60.3196
204.18  3.23142  329.241  63.7651
205.462  1.18477  330.013  61.3764
206.365  46.18  97.168  68.1535
205.085  -23.9758  317.05  37.5509
206.672  19.309  4.17564  75.1084
205.172  -6.51466  324.217  54.3083
203.92  7.03264  332.523  67.326
204.763  0.545195  328.156  61.0625
206.841  3.80808  335.153  63.1254
207.93  -62.0293  309.929  0.0198648
206.966  -41.0614  314.244  20.5668
206.272  -2.74353  328.43  57.4471
207.125  -26.4465  318.49  34.6945
204.937  -13.7724  320.413  47.4521
205.048  30.9789  55.6912  78.679
207.736  -48.5621  312.973  13.145
208.892  -37.796  316.676  23.3573
207.24  -7.78423  326.715  52.41
201.984  -18.6221  314.861  43.402
207.708  19.5482  6.96695  74.4196
205.272  15.4918  350.181  73.6175
206.888  -12.1243  323.861  48.4529
203.758  25.5488  26.1892  80.1095
208.855  -37.3585  316.773  23.7865
202.55  -24.6628  314.022  37.3722
205.072  -25.9883  316.449  35.5972
204.534  -13.8233  319.836  47.509
207.24  -36.1891  315.729  25.2483
205.086  -48.8738  311.15  13.2151
204.56  -4.76245  324.206  56.1631
205.091  -47.5277  311.423  14.5349
203.336  -59.4155  308.24  3.02294
209.241  -25.2784  321.125  35.2668
207.214  -24.2426  319.322  36.794
205.524  -33.8116  314.818  27.8873
202.045  -22.2034  314.027  39.8748
207.437  8.1613  341.668  66.5411
209.627  -41.2381  316.263  19.8899
207.343  -43.3023  313.978  18.3224
206.43  -24.8371  318.267  36.412
204.206  -41.7112  311.938  20.3648
208.226  -36.2302  316.567  25.0078
206.513  -29.3434  316.972  32.0341
206.245  -15.4295  321.49  45.5032
205.796  -29.4874  316.215  32.0453
207.524  -54.6167  311.423  7.28418
205.883  -15.5279  320.974  45.5101
206.954  -54.1337  311.205  7.82903
202.931  -9.27743  319.321  52.307
205.487  14.824  349.154  72.9835
206.019  7.7949  338.171  66.9924
204.836  -34.6808  313.981  27.1602
207.66  -12.3591  324.811  47.9808
206.863  30.5904  52.0052  77.2668
206.567  -48.7382  312.16  13.1478
207.582  -46.7044  313.318  14.9754
205.941  -38.2724  314.094  23.4617
204.674  -14.95  319.59  46.3868
204.551  -2.09262  325.853  58.6816
207.083  -9.45451  325.526  50.9033
205.337  16.2718  352.286  74.1379
206.393  -29.7247  316.742  31.6904
205.886  30.3604  51.8019  78.1381
205.807  6.38988  335.946  65.8841
202.635  -6.0355  320.273  55.5136
204.347  -40.4116  312.312  21.621
201.183  22.0431  0.819261  80.8859
203.348  -45.1248  310.648  17.1168
203.207  -32.7212  312.908  29.3467
201.562  -58.6838  307.445  3.88201
208.093  -46.9711  313.603  14.6332
204.899  47.0119  100.635  67.9777
208.499  -9.06669  327.811  50.7572
208.1  -36.8938  316.27  24.3929
205.446  44.2777  95.6581  70.0897
205.606  39.7821  86.251  73.5076
202.117  -38.12  310.899  24.1776
205.015  -11.3089  321.578  49.7936
206.294  38.1016  80.5175  74.2706
205.245  -41.5738  312.778  20.348
207.287  -1.41958  331.177  58.2506
206.2  -19.6832  319.769  41.4365
206.54  15.1805  352.484  72.548
206.687  -19.6751  320.36  41.3163
208.545  -27.7851  319.506  33.0583
205.024  -50.7441  310.742  11.3875
208.759  27.4546  37.9023  75.8758
208.275  -25.5492  320.006  35.2688
206.403  8.95246  340.615  67.7674
205.85  -23.3958  318.089  37.941
202.618  51.8248  108.979  64.2338
204.733  -2.08895  326.182  58.6216
205.319  -25.667  316.807  35.8576
201.165  -34.3141  310.695  28.0558
203.751  -33.6391  313.222  28.3599
205.136  -26.2697  316.437  35.3102
206.945  6.3408  338.251  65.2727
207.778  12.1165  348.816  69.4787
207.775  -9.61247  326.447  50.5143
201.751  -50.0551  308.756  12.4134
201.157  30.5602  60.1643  81.966
205.441  3.1694  331.754  63.1887
210.318  -9.79246  329.933  49.3821
205.759  -37.1906  314.199  24.5488
204.894  -26.5087  316.111  35.1273
205.836  -27.7187  316.757  33.7549
204.87  -29.7274  315.226  31.9941
205.916  -32.957  315.398  28.6465
206.74  -24.7652  318.628  36.4076
206.177  -2.74328  328.267  57.4835
202.694  -37.4432  311.514  24.7715
203.876  -3.37493  323.838  57.6963
209.53  -32.0029  319.038  28.7738
208.582  10.7018  347.951  67.8899
207.337  -18.6303  321.555  42.1367
204.258  -16.7235  318.388  44.7748
205.243  -14.2276  320.648  46.9323
206.491  -37.9329  314.636  23.6956
205.03  -43.8858  312.123  18.1146
208.233  -37.4151  316.236  23.862
206.444  -2.05992  329.225  58.0099
204.559  -0.76983  326.784  59.916
204.853  -29.9694  315.147  31.7611
201.899  -6.82703  318.681  54.9346
204.712  -32.6739  314.341  29.1445
207.483  -34.7783  316.33  26.566
208.719  0.538456  335.347  59.3565
204.193  -42.0094  311.868  20.0736
206.934  -9.55943  325.251  50.8555
201.873  7.83192  328.459  68.897
206.563  -11.6107  323.656  49.0419
205.91  -38.6534  313.977  23.0954
206.763  -49.6069  312.094  12.2721
204.658  -21.2187  317.402  40.3226
204.155  -60.3074  308.496  2.07459
206.591  -37.6513  314.792  23.9513
