#  RA  Dec  l  b
203.12  37.2236  444.855  76.7014
206.67  -34.7169  315.622  26.789
206.381  12.5213  346.505  70.6644
206.818  4.46084  335.81  63.7088
205.186  8.31674  337.02  67.8624
206  2.50499  332.225  62.3483
207.636  -32.4715  317.134  28.764
208.495  15.4907  357.395  71.3889
205.382  -0.765845  328.305  59.6145
206.236  -41.1683  313.645  20.5868
208.058  -30.7186  318.065  30.3594
205.931  -2.07582  328.318  58.1946
207.328  -25.8168  318.911  35.2517
202.073  -47.9947  309.276  14.4219
207.531  -39.0697  315.204  22.3985
204.014  27.2782  396.343  80.0817
206.805  -18.8524  320.818  42.0728
204.918  -34.3549  314.132  27.4649
208.016  -48.2918  313.224  13.3637
206.718  -40.9533  314.076  20.7149
201.621  -27.6109  312.364  34.6176
206.326  44.5279  454.595  69.5205
209.608  12.4712  353.157  68.5279
207.033  16.432  356.662  73.0653
202.919  -28.4741  313.543  33.5666
203.711  -51.6199  309.756  10.6751
205.025  -35.9728  313.85  25.8643
208.37  -18.7282  322.766  41.7407
205.87  -37.8077  314.145  23.9274
205.474  12.2701  343.904  71.009
206.583  -8.43462  325.347  52.031
205.753  -44.2239  312.586  17.6781
208.366  -8.29147  328.088  51.5242
205.082  -41.9321  312.574  20.0217
205.04  -14.1019  320.421  47.1079
205.535  -21.3312  318.402  40.0117
204.033  17.9146  353.444  76.1787
207.055  -5.28033  327.991  54.8041
206.669  14.5019  351.233  71.9727
207.46  16.0395  356.592  72.4982
205.86  -0.103055  329.695  60.0377
204.47  11.0571  339.348  70.5696
207.786  -10.1184  326.178  50.0383
205.997  -33.7982  315.255  27.8121
205.171  -27.8993  316.019  33.7171
204.426  -63.5218  308.054  -1.1119
203.366  -10.0214  319.681  51.4778
207.639  -5.78119  328.584  54.1189
206.708  10.3597  343.447  68.7532
202.872  -11.9332  318.187  49.7479
206.338  -2.67595  328.591  57.4842
205.735  -24.8188  317.514  36.5895
206.09  -28.4174  316.816  33.0227
205.785  37.6858  440.303  74.8455
206.526  -59.7695  309.762  2.37445
205.626  45.1767  456.81  69.2745
206.662  -11.9428  323.634  48.6962
206.682  17.0912  357.629  73.752
204.792  -57.0566  309.407  5.21312
206.855  -16.1406  321.984  44.6493
208.023  -35.9701  316.467  25.3014
204.198  -24.981  315.776  36.7563
205.13  -23.3611  317.288  38.1377
207.614  -0.749766  332.291  58.7156
203.845  -2.06483  324.589  58.946
206.527  -38.7155  314.472  22.9271
207.115  -0.101178  331.964  59.5166
204.458  -52.1332  310.125  10.0886
204.881  -40.322  312.76  21.6295
205.071  -10.3249  322.112  50.7181
203.675  25.1762  383.978  80.1011
206.861  -40.1912  314.377  21.4318
206.284  -56.6212  310.297  5.47988
203.758  -47.6039  310.495  14.6259
207.717  -20.4341  321.291  40.3086
207.51  26.4819  393.427  76.915
206.165  51.555  464.157  63.5903
203.516  -51.0869  309.725  11.221
207.048  -60.3362  309.895  1.76505
206.33  -23.3164  318.655  37.9039
205.387  -30.9834  315.41  30.6705
203.743  -34.32  313.068  27.6927
206.953  -22.7294  319.558  38.3146
206.722  30.9797  413.852  77.2955
207.746  -0.741754  332.527  58.6648
203.951  15.2197  346.058  74.2462
206.448  -48.464  312.141  13.4326
204.076  -0.102833  326.354  60.7115
207.283  13.0747  349.601  70.5175
207.756  47.3644  456.877  66.6376
206.506  -19.989  320.026  41.063
208.072  18.2295  363.685  73.404
206.252  38.9947  443.021  73.7032
205.422  27.255  396.45  78.8296
203.018  4.52306  327.912  65.4042
203.835  -28.4249  314.502  33.4579
202.27  -7.33857  319.078  54.3483
206.804  -1.3769  330.373  58.4905
205.381  -42.6488  312.65  19.2749
204.8  -53.0558  310.16  9.14356
210.853  -21.7868  324.296  38.0796
203.957  -52.9371  309.676  9.35167
203.885  -26.4419  315.05  35.3892
199.271  -57.83  306.345  4.87119
204.996  -36.4576  313.713  25.3949
206.045  -27.9542  316.904  33.4818
206.181  -50.4773  311.53  11.5018
205.85  -34.9144  314.837  26.7524
206.843  -7.18642  326.464  53.1095
205.468  -21.0293  318.423  40.3196
204.15  -31.5406  314.073  30.3516
209.465  18.8176  367.854  72.6243
207.429  20.1628  368.446  74.962
205.156  5.12988  333.144  65.0748
205.353  8.90594  338.207  68.2842
204.394  -43.4888  311.728  18.5927
204.959  17.2343  353.919  75.0703
205.765  -9.92781  323.334  50.8867
204.796  3.20608  330.486  63.4933
203.462  -20.6228  316.146  41.1575
201.835  -27.7121  312.571  34.4862
205.298  20.5739  365.613  76.8828
206.802  -16.2778  321.857  44.5339
204.608  -22.338  316.999  39.2458
201.672  -33.1352  311.371  29.1576
205.204  -54.8221  310.058  7.36416
206.706  -45.0747  313.087  16.7012
206.485  -13.8288  322.506  46.9601
204.596  39.368  447.289  74.3408
205.247  -10.4595  322.31  50.5376
203.982  -58.2866  308.759  4.08008
202.64  -26.5935  313.673  35.4603
205.526  5.05615  333.841  64.8414
207.007  -36.262  315.507  25.2232
204.422  -24.279  316.22  37.3956
207.058  -48.4181  312.557  13.3884
204.313  -44.2803  311.513  17.826
204.478  6.38422  333.05  66.4984
204.057  -6.62602  322.349  54.5476
206.182  -48.0012  312.064  13.9225
204.415  23.5128  376.374  78.9524
206.52  25.8678  390.124  77.7162
205.146  28.633  403.664  79.0408
205.966  -15.9101  320.927  45.1211
204.178  -56.3046  309.21  6.01362
206.423  28.7746  403.902  77.9128
206.883  43.7034  452.23  69.9295
205.173  -15.3658  320.098  45.8569
206.481  -19.2746  320.262  41.7554
203.3  20.0817  358.742  78.1275
203.047  6.51093  329.917  67.2221
203.344  -28.9357  313.876  33.0427
205.473  -15.9863  320.251  45.1812
207.561  20.3017  369.147  74.9246
204.403  15.9598  349.074  74.5265
206.297  -25.6785  317.857  35.6297
203.995  44.0698  457.924  70.8328
206.426  -59.7614  309.714  2.39292
205.597  12.6887  344.983  71.27
206.414  18.5709  361.309  74.8773
205.054  20.1594  363.538  76.8455
207.329  8.72972  342.262  67.07
206.674  7.65117  339.378  66.5287
207.136  -15.7656  322.507  44.9237
203.79  -52.5517  309.643  9.74867
206.869  -40.7887  314.235  20.849
205.071  14.062  346.442  72.6645
208.1  46.9718  455.816  66.8191
206.414  -20.1473  319.858  40.9347
206.945  -50.7722  311.948  11.1096
205.386  -11.2018  322.166  49.7885
206.797  -32.3209  316.394  29.0884
204.713  -22.8697  316.96  38.7063
203.381  -26.3146  314.539  35.606
206.256  -0.0992834  330.422  59.8802
206.414  3.81204  334.324  63.329
207.562  25.2116  387.962  76.6743
202.643  -49.6801  309.396  12.6992
203.057  -17.0255  316.714  44.7512
205.764  20.9349  367.955  76.6977
204.575  -5.98403  323.54  55.0008
204.944  -43.253  312.191  18.7472
204.286  0.559818  327.249  61.2542
207.464  10.6767  345.601  68.5603
204.713  -19.3259  318.079  42.1463
203.732  6.43239  331.421  66.8666
205.959  -30.4145  316.121  31.111
206.33  15.4976  352.751  72.9158
207.193  -6.49543  327.429  53.6261
207.908  -28.0328  318.779  32.979
201.412  -50.3842  308.49  12.1174
206.91  -26.7549  318.166  34.4478
207.874  -17.4452  322.712  43.1069
208.521  -34.1604  317.435  26.9398
204.164  8.37696  334.729  68.4101
205.794  11.3618  343.049  70.0914
205.342  -25.5377  316.87  35.9782
205.015  -13.0949  320.802  48.0819
208.307  -59.95  310.594  1.99836
207.243  -45.3086  313.416  16.3878
203.285  6.29664  330.247  66.9298
208.673  -13.3152  325.69  46.7415
205.917  4.47694  334.025  64.1481
203.644  -39.844  311.856  22.2783
207.327  0.55287  332.913  60.0112
208.317  -32.2974  317.818  28.7798
204.927  -19.4413  318.305  41.9842
204.58  -36.7672  313.281  25.1599
202.314  -19.9918  314.913  41.9979
206.158  -16.2127  321.054  44.7784
204.463  -38.7457  312.754  23.2385
207.089  -32.7972  316.531  28.5662
208.381  -10.5549  326.778  49.4197
207.027  -26.9315  318.231  34.2501
202.791  -50.4418  309.37  11.932
206.176  -25.06  317.92  36.2558
203.492  -40.136  311.676  22.0119
205.706  -10.0541  323.183  50.7852
203.175  -52.1312  309.337  10.2259
205.52  -20.8485  318.547  40.4819
206.748  -17.0093  321.484  43.8513
205.448  -33.4053  314.85  28.2976
203.408  -7.43722  320.894  53.9557
203.428  -37.8255  312.07  24.2943
204.474  -2.03684  325.751  58.7606
205.631  -15.8994  320.493  45.2225
204.923  -0.761877  327.465  59.7906
205.993  -49.2034  311.68  12.7731
205.645  -5.99018  325.281  54.6463
203.469  -39.5914  311.762  22.551
206.193  16.5232  355.002  73.7234
205.108  20.6313  365.405  77.0635
202.794  -39.4101  311.24  22.8191
206.383  -40.1393  314.007  21.5654
208.834  11.1708  349.265  68.0865
207.661  -12.7388  324.621  47.6231
206.4  4.42436  334.941  63.8766
204.887  -34.3693  314.101  27.456
205.997  0.537931  330.474  60.5677
203.552  -21.3292  316.052  40.4497
206.461  31.3851  415.907  77.4047
204.032  -23.9925  315.862  37.7539
206.495  -9.66494  324.549  50.9024
204.383  -13.8393  319.62  47.5326
203.48  -39.2676  311.833  22.8681
208.246  -35.5655  316.777  25.6452
202.177  40.4368  455.23  74.6243
206.367  3.07724  333.488  62.6977
205.59  -15.5422  320.581  45.5764
207.016  8.19415  340.841  66.8006
205.407  -25.0595  317.082  36.4285
206.992  -39.4224  314.675  22.1559
206.538  -10.8112  324.019  49.8062
205.314  4.42333  332.734  64.3724
202.79  -48.2027  309.732  14.1432
204.887  -49.8198  310.834  12.3115
205.293  -57.1817  309.652  5.03895
201.874  12.4863  334.666  73.0958
208.828  2.48519  337.46  60.999
204.527  -10.5132  321.218  50.6932
208.616  -17.4774  323.613  42.8481
205.32  -25.0844  316.98  36.4232
209.934  -5.04767  332.636  53.8371
205.612  -15.24  320.732  45.8605
208.43  14.5806  355.187  70.8223
206.476  46.6926  457.756  67.6848
203.281  -27.234  314.209  34.7226
205.921  -33.8585  315.169  27.7678
204.833  -35.7156  313.74  26.1482
204.051  -23.721  315.959  38.0149
202.879  -53.3412  308.962  9.05993
206.513  -42.4249  313.564  19.3156
204.411  -44.1403  311.613  17.9505
209.555  -11.3132  327.97  48.2841
202.186  -34.541  311.596  27.7017
203.71  -20.5761  316.461  41.1519
202.17  -26.9607  313.085  35.1751
206.726  -18.4658  320.872  42.4647
209.223  -16.8757  324.637  43.2194
205.81  -3.35213  327.217  57.0561
201.932  -19.7618  314.497  42.293
205.727  -46.9792  311.974  14.9861
205.717  -32.3235  315.377  29.3015
203.646  -28.7654  314.225  33.1576
206.782  -37.14  315.084  24.4132
207.9  8.57628  343.21  66.6193
206.62  -39.0539  314.464  22.5812
202.005  -4.8155  319.763  56.8554
204.917  -11.0854  321.535  50.0355
205.407  -16.6799  319.898  44.5313
206.395  -44.3666  313.025  17.4407
205.115  -22.8689  317.421  38.6188
205.139  13.3661  345.181  72.0792
201.854  16.9434  344.021  76.8487
208.289  -24.6592  320.34  36.1165
206.203  -33.0231  315.648  28.5264
205.267  -14.1485  320.712  47.0019
209.1  10.5573  348.729  67.4514
203.223  -0.0995713  324.711  61.0064
205.995  -5.24352  326.302  55.2254
208.17  -38.6201  315.847  22.7099
204.796  -4.6589  324.665  56.1842
206.157  -27.2182  317.237  34.1708
206.958  -46.9521  312.829  14.8322
205.938  17.7907  357.902  74.7461
205.929  27.6612  398.559  78.3894
205.643  -0.10208  329.297  60.125
204.583  12.321  341.795  71.5595
205.668  26.8381  394.389  78.5868
207.767  -38.5656  315.532  22.8418
206.502  0.540774  331.408  60.359
203.626  -13.8738  318.553  47.6867
203.697  -16.5433  317.713  45.0799
202.153  -50.0503  309.019  12.381
203.881  -42.2037  311.588  19.9251
207.495  -32.479  317  28.7876
205.355  7.00979  335.723  66.644
206.683  -25.0776  318.464  36.12
201.146  9.79546  328.767  70.9851
206.767  16.3387  355.834  73.193
207.621  -10.658  325.648  49.5907
206.757  -14.6684  322.496  46.08
204.715  11.49  340.673  70.8002
203.012  -9.93441  319.175  51.6514
206.967  -57.6848  310.433  4.3619
206.102  -13.481  322.141  47.4045
205.061  -45.8529  311.741  16.1815
207.098  40.8944  446.127  71.9173
204.185  -50.6969  310.218  11.5321
206.875  -39.5605  314.545  22.0428
207.583  -34.8932  316.386  26.4342
203.654  -39.3331  311.964  22.7795
206.581  -12.8768  323.075  47.8359
208.704  8.7492  345.069  66.2868
204.859  40.2689  448.898  73.5319
207.664  -36.3724  316.044  24.986
208.532  16.1455  359.045  71.7869
201.186  -54.0837  307.851  8.46906
208.857  -14.1696  325.496  45.8788
204.026  16.5584  349.587  75.2129
207.297  -47.5122  312.929  14.2345
209.992  -47.6866  314.698  13.6124
205.002  -10.4348  321.959  50.6332
206.311  22.6476  375.694  77.0104
201.423  -45.9945  309.117  16.4649
205.275  -23.9488  317.271  37.5354
203.374  18.9338  354.836  77.3311
202.741  -42.5162  310.649  19.7618
204.784  -33.5976  314.189  28.2286
203.089  -31.2059  313.116  30.8547
209.695  -14.3726  326.474  45.3976
207.355  16.1939  356.752  72.6767
210.668  -0.0980351  337.993  57.8397
201.29  9.13309  328.38  70.3199
206.001  15.8874  352.93  73.4154
203.957  21.9701  368.252  78.6712
203.819  25.2627  384.639  79.9947
204.327  -52.4475  309.988  9.79389
203.814  12.7566  340.589  72.3428
203.271  -61.3722  307.892  1.0971
202.953  -28.0484  313.674  33.9791
205.705  -27.932  316.561  33.5754
204.243  15.2079  346.829  74.0579
202.707  -27.9956  313.429  34.0714
208.498  -0.744519  333.81  58.3254
210.289  -41.3845  316.726  19.6111
204.149  -6.80339  322.408  54.351
206.322  -28.8475  316.925  32.5558
207.951  -27.4539  319.014  33.5247
207  -53.2714  311.423  8.66429
204.02  36.0978  439.088  76.9499
205.542  -27.8267  316.422  33.7118
207.148  -46.8788  312.977  14.8743
207.039  -6.53111  327.167  53.6497
205.103  -24.9213  316.79  36.6283
206.339  17.7835  358.8  74.4473
203.25  -28.497  313.881  33.4888
206.848  16.6343  356.779  73.3325
205.672  -46.1849  312.105  15.7712
203.1  -35.888  312.165  26.2475
207.757  -36.8239  315.999  24.5302
205.7  10.2446  340.994  69.2275
208.266  -35.9481  316.683  25.2717
202.419  -21.3846  314.678  40.6127
208.949  -10.1736  327.796  49.5647
206.356  -16.6755  321.122  44.2802
204.796  -5.42538  324.217  55.4601
206.786  -0.101776  331.376  59.6569
203.673  -28.105  314.412  33.8
204.569  -4.68242  324.267  56.236
203.731  5.8244  330.771  66.3162
204.038  -51.0777  310.056  11.1736
208.557  20.3676  371.06  74.139
202.854  -47.4729  309.895  14.857
205.351  10.0691  339.913  69.2699
206.463  -17.3832  320.972  43.5734
204.72  -16.2026  319.18  45.1665
206.208  33.8595  426.537  76.6903
202.679  -32.0196  312.547  30.1171
205.679  -7.14267  324.674  53.5496
208.871  19.936  370.205  73.6735
206.766  13.2418  348.79  70.9756
203.431  7.84002  332.316  68.2646
205.215  -45.5302  311.917  16.4768
203.818  -46.3217  310.769  15.8812
203.527  -4.02883  322.844  57.1834
207.667  19.1397  365.614  74.233
204.001  -19.179  317.245  42.45
206.979  21.0517  370.705  75.7631
207.615  -17.9562  322.174  42.6986
206.298  -44.1762  312.997  17.6416
206.603  3.73578  334.614  63.1737
205.995  -32.9207  315.481  28.6666
205.488  -57.5422  309.685  4.66487
203.027  -25.6172  314.323  36.3527
206.016  0.547858  330.518  60.5689
204.109  2.55829  328.509  63.1726
203.995  -53.664  309.571  8.63188
207.537  -36.3362  315.944  25.0467
203.818  -26.0093  315.089  35.8248
206.194  -57.1772  310.133  4.94612
203.323  -22.6291  315.422  39.2248
200.665  15.2964  336.022  76.1199
210.495  22.0315  379.125  73.191
205.754  -11.6122  322.505  49.2885
205.439  -7.70848  323.988  53.0929
203.67  -14.5269  318.377  47.0431
207.837  34.4663  426.324  75.2135
205.485  -8.04306  323.881  52.7615
205.562  -49.4575  311.345  12.5816
202.678  -11.9052  317.912  49.8201
204.834  26.8792  394.318  79.3324
203.346  -44.804  310.703  17.4332
209.651  -17.1491  325.032  42.8208
200.189  -20.8482  312.084  41.5015
200.757  8.46695  326.216  69.8971
202.55  -51.1125  309.111  11.2929
203.329  -47.9275  310.144  14.3562
208.439  -24.1868  320.676  36.5273
203.825  -13.0901  319.128  48.3967
208.008  -2.0294  331.912  57.3918
204.143  -37.7944  312.685  24.2204
207.54  -50.3915  312.411  11.3954
203.736  -7.80386  321.248  53.5129
204.894  -14.8488  319.926  46.4277
203.071  -29.7043  313.425  32.3331
206.334  0.542679  331.1  60.432
204.582  -56.2109  309.449  6.06558
205.121  -3.36736  326.023  57.2882
207.634  20.9541  371.495  75.1765
206.828  -43.444  313.56  18.2708
208.346  -13.2557  325.285  46.9087
209.112  -27.3644  320.228  33.3134
204.563  14.795  346.734  73.5432
208.079  -44.5146  314.214  17.0185
206.683  14.229  350.665  71.7644
207.669  6.38825  339.764  64.9332
205.046  -36.7863  313.681  25.065
207.715  -38.9318  315.391  22.497
207.092  43.4225  451.366  70.0504
203.202  -36.5142  312.132  25.6166
205.8  -9.74972  323.476  51.0448
202.853  -19.2285  315.795  42.642
205.923  31.307  416.169  77.8672
201.104  -26.8911  311.951  35.4018
206.191  -43.9451  312.971  17.8838
201.625  -28.7908  312.136  33.4529
207.961  -6.99362  328.294  52.8769
205.589  -52.5825  310.727  9.5161
201.195  -34.8767  310.629  27.4957
203.624  -8.12061  320.921  53.2398
205.733  -50.2176  311.299  11.8149
205.152  -30.1362  315.401  31.5415
205.005  -20.642  318  40.8032
202.739  -12.2586  317.873  49.4627
206.049  -35.5376  314.857  26.1086
202.411  -41.2748  310.602  21.0266
205.732  16.1673  352.988  73.7961
201.336  -28.5794  311.876  33.7023
204.584  15.7783  349.105  74.2752
204.719  -49.5445  310.778  12.6024
203.415  25.7979  387.29  80.4604
203.178  -34.0351  312.608  28.0592
207.881  7.56505  341.736  65.8009
204.43  -50.5672  310.398  11.6316
203.429  -2.05996  323.828  59.0851
205.565  -37.9118  313.864  23.8779
204.818  -20.1905  317.923  41.2839
205.197  -38.995  313.309  22.8795
207.117  -50.5422  312.109  11.3097
210.185  -11.3258  328.814  48.0316
204.112  -27.5931  314.996  34.2213
203.683  20.001  359.502  77.7944
204.615  32.0005  421.227  78.6826
207.329  -4.57975  328.902  55.3456
207.42  -32.4697  316.933  28.8127
205.712  -40.9931  313.274  20.8431
206.979  -15.18  322.561  45.5274
205.641  -8.34158  323.963  52.4291
206.8  -26.0029  318.29  35.1994
205.279  -15.1574  320.321  46.0295
204.342  -39.5006  312.496  22.516
205.85  -18.9444  319.614  42.2371
204.713  -26.6226  315.887  35.0528
205.038  -46.5453  311.584  15.5056
203.716  -0.106837  325.66  60.8334
206.343  -25.8204  317.861  35.4821
204.473  46.891  461.156  68.2255
206.915  -0.757668  331.064  59.0076
207.095  -48.3019  312.609  13.4962
205.903  -39.5265  313.765  22.2443
204.438  -32.7342  314.069  29.1332
204.514  1.84758  328.725  62.3609
205.136  -27.3139  316.144  34.294
206.368  31.3829  416  77.4814
206.721  -11.1497  324.111  49.4274
203.077  -17.0088  316.746  44.7632
206.723  15.8339  354.468  72.8804
201.506  -28.8904  311.992  33.3716
207.191  -47.0762  312.96  14.6753
206.283  -19.9322  319.779  41.1756
203.117  -36.4191  312.076  25.7224
206.429  -23.4222  318.73  37.7779
206.592  5.65869  336.712  64.8631
205.173  -54.2613  310.149  7.91796
207.257  -37.0459  315.513  24.414
205.761  -36.3245  314.41  25.3935
204.507  -27.8721  315.337  33.8741
204.001  1.20968  327.192  61.9632
208.54  -48.1841  313.599  13.3833
209.79  -54.5524  312.722  7.02593
205.506  1.87264  330.692  61.9859
206.447  -22.1553  319.182  38.9945
206.988  -11.724  324.2  48.7991
204.382  37.4589  442.571  75.8246
204.826  -22.6437  317.158  38.9014
204.046  -29.7264  314.401  32.1461
206.91  4.44002  335.967  63.6461
206.043  6.50714  336.588  65.8705
202.663  -20.3233  315.255  41.6075
208.029  -36.9097  316.206  24.3922
201.338  32.8638  432.98  80.6889
202.979  -59.0487  308.118  3.41418
203.414  11.6707  337.635  71.6372
205.431  -49.8148  311.187  12.2483
207  -56.6124  310.685  5.40459
204.06  -56.8154  309.056  5.52195
205.416  -6.70488  324.502  54.0492
209.052  -39.0104  316.455  22.1535
204.133  -30.0462  314.412  31.8176
206.757  -29.3284  317.219  31.9954
202.892  -42.058  310.846  20.1956
203.465  -43.2412  311.074  18.9582
205.232  -52.0041  310.625  10.126
205.116  10.6682  340.298  69.8978
209.462  -39.8649  316.534  21.2452
204.271  -27.4696  315.195  34.3121
206.809  22.3626  375.341  76.4757
204.672  -24.0407  316.568  37.576
206.957  1.2022  332.825  60.7576
202.065  -11.4036  317.181  50.446
205.644  1.1792  330.354  61.2973
206.454  23.105  377.805  77.0586
205.332  -25.0106  317.015  36.4922
202.125  -24.5126  313.579  37.5911
205.342  13.2916  345.536  71.8984
203.568  -36.4224  312.472  25.6538
205.416  -38.8012  313.533  23.0335
203.932  -35.8533  312.911  26.1579
208.278  -23.5534  320.735  37.1761
204.94  17.824  355.572  75.4848
207.798  -28.6889  318.454  32.3744
203.492  -13.5413  318.487  48.0411
205.982  -3.24109  327.587  57.0957
206.47  -19.9948  319.98  41.0669
206.699  -7.08515  326.301  53.2553
207.649  18.422  363.421  73.8433
209.394  -33.5177  318.419  27.3562
204.644  3.89754  330.823  64.1855
207.098  -37.4614  315.268  24.0413
205.265  -41.1434  312.888  20.7663
206.892  -22.4356  319.592  38.6126
201.697  -47.4013  309.106  15.0456
204.075  8.33425  334.465  68.4136
203.988  2.49308  328.206  63.1587
206.264  -25.4826  317.882  35.8269
205.445  3.07286  331.669  63.1002
206.21  -9.78155  324.066  50.8849
206.888  -27.1463  318.019  34.0753
205.686  -29.3232  316.151  32.2272
204.346  12.4227  341.374  71.7748
206.61  3.14269  334.024  62.6451
204.001  -12.5023  319.609  48.9202
206.109  -25.2193  317.797  36.1171
203.743  -28.0418  314.5  33.8495
203.543  -2.65766  323.672  58.482
204.308  -26.7773  315.415  34.9813
205.612  -37.5491  313.989  24.2241
205.534  -6.392  324.869  54.3054
206.473  12.1694  346.056  70.3336
207.446  -41.2752  314.565  20.2738
205.544  -38.5574  313.695  23.2507
203.684  -23.385  315.634  38.4157
205.276  29.1102  406.078  78.8772
206.677  -3.92669  328.284  56.1994
203.591  -33.5008  313.103  28.5211
207.152  -10.791  324.909  49.6246
210.106  -53.6174  313.151  7.87894
206.031  13.8045  348.248  71.8685
206.724  -17.7141  321.168  43.1844
208.225  -50.5772  312.799  11.1123
208.332  15.0568  356.06  71.2162
206.177  -37.3325  314.521  24.3367
202.777  -23.2676  314.621  38.7013
204.409  -32.9864  313.983  28.8912
206.114  -49.6935  311.655  12.2772
206.275  -4.74798  327.073  55.5875
204.761  35.8777  436.691  76.6213
205.628  -35.1279  314.586  26.5844
205.227  -43.0877  312.439  18.8681
204.058  34.6747  433.848  77.7965
209.124  -23.0809  321.846  37.3888
201.367  -32.6269  311.171  29.6993
202.269  2.57985  324.676  63.8505
204.125  -7.88179  321.83  53.3277
207.495  7.69781  341.141  66.1247
206.254  -21.0339  319.349  40.1228
203.815  -24.4255  315.501  37.3736
206.68  -22.7604  319.239  38.3536
207.087  13.5264  350.086  70.9812
203.876  23.4776  375.215  79.3978
206.551  -57.6556  310.222  4.43806
205.165  -1.40238  327.441  59.1062
207.85  -32.8658  317.215  28.3364
201.912  -45.0729  309.608  17.3284
205.108  -12.9471  320.995  48.198
204.106  -46.9264  310.86  15.2509
204.919  -51.9882  310.436  10.1786
205.195  -43.6799  312.29  18.2926
204.682  -18.6177  318.279  42.8397
207.973  -8.96759  327.106  51.0435
202.323  -30.6077  312.484  31.5603
205.148  -19.9833  318.391  41.4074
204.575  -29.8379  314.903  31.9414
203.481  -12.0927  319.018  49.4468
204.778  -60.089  308.84  2.23402
204.638  -9.0436  322.068  52.0682
204.871  -39.442  312.942  22.4932
206.367  -41.6584  313.632  20.0872
207.843  -17.1095  322.818  43.435
203.827  -32.0583  313.644  29.8985
204.026  -19.0397  317.32  42.58
203.354  -12.8101  318.562  48.7827
205.039  -9.16377  322.622  51.8349
204.372  -8.75182  321.797  52.4242
206.214  -43.3195  313.13  18.4911
203.733  -9.4405  320.493  51.9413
203.35  -53.3756  309.238  8.98088
203.869  -26.911  314.914  34.9333
204.247  -19.2239  317.537  42.3516
204.76  -6.55524  323.529  54.401
204.547  -6.59113  323.165  54.433
204.648  20.3695  363.353  77.2788
205.935  -32.5233  315.53  29.0648
206.803  -15.4109  322.229  45.3599
208.856  -18.3207  323.528  41.9767
205.702  -46.8837  311.977  15.083
205.208  -7.85762  323.548  53.0248
206.078  -33.2349  315.476  28.3449
204.133  -12.6133  319.753  48.7794
208.451  14.2375  354.478  70.5709
205.281  -18.2195  319.169  43.0794
205.897  -48.1785  311.835  13.7888
204.651  -7.34907  322.934  53.6802
203.783  -11.0996  319.859  50.3299
203.738  -53.3908  309.466  8.92717
206.186  -11.4267  323.211  49.3338
205.165  -32.3151  314.857  29.4136
204.088  32.0404  422.329  79.0782
205.126  -56.1824  309.753  6.03731
203.274  12.4355  338.555  72.3603
206.545  16.6394  356.115  73.5527
203.791  -23.9023  315.614  37.8895
205.597  -15.9796  320.416  45.1547
207.487  -46.9966  313.182  14.7065
205.764  -23.9208  317.826  37.4526
207.506  6.74775  339.899  65.3233
204.404  -34.3787  313.659  27.5286
204.568  -7.82748  322.558  53.2495
206.384  -36.2577  314.968  25.3456
206.391  -52.7392  311.177  9.26303
209.999  -54.7611  312.784  6.7928
206.467  -23.9971  318.582  37.214
205.96  -23.5813  318.154  37.7358
207.129  -31.0075  317.086  30.2898
202.76  20.3919  358.383  78.7169
203.945  -7.96401  321.504  53.3006
205.693  -6.5856  325.013  54.0698
205.362  -44.004  312.345  17.951
210.444  -37.8166  317.95  22.9941
206.206  -17.1375  320.745  43.8792
204.424  -24.6002  316.132  37.0823
205.334  -42.3373  312.682  19.5871
204.406  -5.40183  323.582  55.6064
204.487  -16.6438  318.715  44.797
205.991  -35.5779  314.796  26.0798
204.528  -3.43101  324.951  57.431
204.063  -44.7161  311.245  17.4304
205.117  -13.8514  320.629  47.3278
203.45  -43.3568  311.041  18.8463
210.306  -53.3336  313.343  8.12046
208.863  10.4805  348.135  67.5431
207.8  -25.5429  319.505  35.3973
204.363  -50.0295  310.455  12.1681
207.827  -44.4811  314.04  17.0945
205.746  -45.1532  312.379  16.7702
201.963  -49.4797  308.979  12.9634
203.004  34.3625  435.119  78.6825
205.698  15.6816  351.694  73.4738
206.64  -41.0224  313.997  20.6611
205.637  -31.7896  315.441  29.8369
205.769  14.0924  348.231  72.2528
207.13  -27.8919  318.033  33.2995
206.994  -13.2745  323.452  47.3312
204.539  -2.78737  325.376  58.0333
206.143  3.80621  333.782  63.4485
207.145  -12.2836  324.14  48.2202
204.705  -34.2937  313.953  27.5612
203.837  -29.9107  314.148  32.0022
204.737  12.7902  343.052  71.8545
202.244  -12.9186  316.924  48.93
206.324  7.09365  337.911  66.2358
203.024  -35.8196  312.111  26.3257
203.914  -12.2913  319.567  49.1462
208.017  -48.4723  313.18  13.1883
203.128  -26.7857  314.152  35.1889
206.024  -47.9467  311.97  13.9981
203.964  32.752  425.921  78.8649
207.784  -12.6415  324.838  47.6742
204.624  -17.7005  318.52  43.7416
203.865  -31.4922  313.808  30.4474
208.593  -27.5698  319.628  33.2523
206.613  -22.7481  319.167  38.3822
208.966  11.424  349.976  68.191
205.857  -37.6142  314.18  24.1185
205.904  26.5534  393.064  78.3517
206.389  20.5739  367.888  76.0109
206.543  -13.1542  322.893  47.5841
205.075  -28.365  315.793  33.2827
205.1  -29.0749  315.629  32.586
205.749  1.87669  331.163  61.8883
206.817  38.3114  440.141  73.8205
206.738  -8.40132  325.599  52.0094
