#  RA  Dec  l  b
209.162  -13.5958  326.189  46.3093
207.229  -40.4795  314.597  21.0858
204.372  -46.925  311.045  15.2192
204.053  -20.656  316.851  41.0017
207.48  -19.3711  321.43  41.3895
206.797  -24.1096  318.909  37.0255
204.054  -49.7344  310.308  12.4943
202.676  -28.387  313.31  33.6916
202.605  -37.1822  311.484  25.0406
204.323  -42.717  311.828  19.3605
204.625  -49.4379  310.737  12.7186
204.454  -2.0849  325.684  58.7222
204.457  47.3737  101.798  67.8066
203.146  25.7639  26.8156  80.6925
203.718  -31.9784  313.557  29.9949
204.566  6.39465  333.257  66.4684
204.383  -26.0081  315.7  35.7175
204.734  -39.2015  312.881  22.7501
206.986  -17.7599  321.476  43.0669
205.685  -4.69517  326.133  55.8475
208.899  28.4426  41.9392  75.7599
208.388  -30.2142  318.544  30.7665
205.759  22.8898  15.8143  77.5738
205.31  -52.0215  310.669  10.0997
207.007  -37.3974  315.208  24.1208
205.694  -16.1853  320.462  44.931
206.739  -18.9781  320.688  41.9707
206.399  -48.9685  311.998  12.9467
207.698  3.73215  336.712  62.6435
201.626  15.639  340.024  75.9184
204.353  -21.4603  316.966  40.1546
206.188  -37.1766  314.568  24.4867
202.422  -33.8403  311.945  28.3605
204.646  -19.6792  317.88  41.8192
205.294  -39.9181  313.181  21.9609
205.067  -25.3476  316.626  36.2216
205.321  -27.6745  316.236  33.9055
204.021  -19.2874  317.235  42.3404
206.347  -15.2947  321.682  45.6028
206.284  -48.9596  311.924  12.9715
202.541  -53.7312  308.701  8.70558
201.681  -36.8309  310.741  25.5047
209.614  -9.00539  329.445  50.3832
205.442  -27.1108  316.521  34.4286
204.789  -41.4215  312.453  20.5656
205.365  -49.3946  311.229  12.6688
207.423  -29.9417  317.691  31.2541
206.318  -29.0996  316.848  32.3123
206.306  -35.8643  315  25.743
207.046  -14.252  323.068  46.3884
203.079  46.3655  102.821  69.1347
205.607  -46.3158  312.031  15.6524
208.545  44.228  90.6038  68.756
204.013  3.17117  328.843  63.7748
208.682  -15.8331  324.454  44.3767
206.832  -54.1301  311.135  7.84813
204.324  -62.8584  308.127  -0.450876
204.91  -3.32417  325.684  57.4021
203.621  -26.6521  314.713  35.2322
204.271  46.4473  100.903  68.6809
207.155  25.0125  26.7711  76.9934
203.89  16.7144  349.624  75.4159
204.509  22.3987  11.3632  78.4199
204.442  -50.0703  310.498  12.1187
204.797  -0.102126  327.722  60.45
204.164  -6.64181  322.515  54.5009
207.279  -5.22336  328.385  54.7718
203.106  20.7875  0.992769  78.6992
204.464  -41.1  312.264  20.9283
206.399  -28.5673  317.085  32.8109
206.234  15.3279  352.122  72.8601
206.16  -11.2891  323.239  49.4726
207.779  3.77611  336.913  62.6413
202.219  -6.76191  319.243  54.9192
205.86  -45.0453  312.484  16.8589
204.445  18.5157  356.418  76.2954
203.745  13.0742  340.995  72.6438
207.167  -0.746544  331.516  58.9111
205.252  -32.1014  314.994  29.6058
203.355  -37.724  312.028  24.4044
207.553  -3.31802  330.166  56.413
206.204  -8.37658  324.805  52.2127
205.465  -19.7416  318.859  41.5647
201.987  9.07418  330.17  69.9903
207.748  -3.36503  330.451  56.2905
202.709  26.0292  28.0375  81.1251
204.436  -41.668  312.126  20.3749
203.252  -42.5149  311.044  19.7004
203.572  53.4983  109.086  62.4636
207.8  -8.87837  326.905  51.1894
205.432  -30.9649  315.459  30.6798
200.655  -13.9342  314.326  48.2459
205.925  -36.7871  314.44  24.9132
206.708  -16.1119  321.806  44.7194
207.454  -15.7892  322.907  44.8054
203.122  9.92042  334.222  70.2563
207.866  -33.5849  317.017  27.6388
203.279  2.5338  326.775  63.4589
207.13  -20.2357  320.676  40.66
206.024  -0.740199  329.489  59.3881
204.547  -0.102908  327.248  60.542
203.227  -40.4498  311.403  21.7381
207.6  -6.89123  327.808  53.108
207.126  0.539862  332.54  60.0886
206.964  -35.1878  315.757  26.2739
202.352  -26.2171  313.445  35.8778
206.862  -12.2425  323.767  48.3494
205.303  -0.74971  328.172  59.6596
204.173  -12.562  319.83  48.8185
202.784  -27.5913  313.6  34.4561
203.97  -21.4784  316.506  40.2183
206.461  -5.39911  326.959  54.9136
204.985  -54.2072  310.051  7.99202
206.994  -52.5143  311.588  9.40365
205.278  2.52615  330.831  62.6749
207.711  -0.726694  332.479  58.6937
203.247  38.007  86.7947  76.0569
207.16  -39.6625  314.75  21.892
208.459  -39.9031  315.726  21.4125
206.893  26.7372  34.3336  77.4886
201.635  -37.1527  310.647  25.192
207.27  31.1428  54.0468  76.8001
205.887  -23.0413  318.245  38.2751
209.025  -32.176  318.513  28.7308
206.44  -4.65409  327.405  55.6142
208.496  -20.6117  322.128  39.9161
206.368  43.9182  93.4702  69.9906
203.317  -5.36287  321.764  55.9711
206.556  -5.24747  327.21  55.02
203.262  20.0079  358.354  78.1095
205.951  -14.9765  321.291  46.0193
207.178  -2.01304  330.523  57.7568
202.596  -33.9955  312.077  28.1831
207.356  -49.9851  312.389  11.818
206.49  -46.9709  312.502  14.8843
206.742  -43.5996  313.459  18.1333
206.25  -55.6879  310.473  6.39681
208.868  -1.37634  333.885  57.5945
202.666  -34.0178  312.138  28.1511
206.554  -8.47871  325.278  51.9996
206.332  -28.3117  317.092  33.073
205.883  17.9131  358.133  74.8644
205.937  -0.101828  329.837  60.008
205.528  4.43622  333.189  64.2885
206.01  -27.7615  316.924  33.6761
203.314  -56.6995  308.671  5.70492
206.866  -25.8432  318.412  35.3379
205.286  -36.9883  313.842  24.8273
205.509  -3.305  326.733  57.2092
207.397  -27.6662  318.379  33.4544
206.53  12.3584  346.536  70.4467
205.169  -52.4096  310.507  9.73562
207.152  -41.4023  314.304  20.2026
207.351  -17.48  322.046  43.2291
208.107  -40.728  315.224  20.6826
206.766  22.1476  14.4343  76.4245
204.995  -5.31033  324.616  55.5036
208.426  31.5899  54.8555  75.7338
208.942  -7.06226  329.725  52.4297
206.637  -5.84818  326.959  54.4316
208.43  -38.5249  316.087  22.7496
204.455  11.4936  340.029  70.9442
202.106  11.9134  334.416  72.4839
202.296  5.15046  326.847  66.2531
202.852  -43.1731  310.62  19.1005
203.765  -25.7873  315.088  36.0519
201.959  -43.1694  309.94  19.2059
207.593  -30.4364  317.705  30.7382
205.291  -50.6182  310.936  11.4784
206.349  -41.9608  313.547  19.7952
205.633  -24.2424  317.58  37.1708
207.589  4.89791  337.804  63.7057
204.033  -57.6422  308.897  4.71019
202.201  -12.5502  316.986  49.2985
203.785  -35.884  312.775  26.1504
206.554  -54.0942  310.982  7.91823
206.388  -17.3201  320.903  43.6544
203.477  32.5691  66.0688  79.3127
204.895  -16.4869  319.305  44.848
205.628  -50.1926  311.237  11.8529
204.726  -39.817  312.743  22.148
205.429  -47.2227  311.717  14.7888
205.977  -14.2087  321.652  46.7461
206.531  -32.366  316.132  29.0993
206.002  12.9309  346.413  71.2154
208.355  -18.6682  322.773  41.8021
204.895  -50.8174  310.646  11.331
203.356  22.3768  8.7037  79.3554
204.05  -26.509  315.209  35.2926
206.922  -46.4634  312.918  15.3139
204.247  -36.5701  313.035  25.4057
205.968  -8.98493  324.121  51.7158
206.324  -52.3808  311.213  9.62194
205.837  -35.419  314.7  26.2629
207.605  -40.5067  314.887  20.9909
205.265  -41.514  312.807  20.4034
206.088  6.85931  337.115  66.1534
202.124  -21.6603  314.255  40.3947
206.191  -27.5713  317.168  33.8211
205.427  -24.1744  317.371  37.283
205.031  -33.6511  314.404  28.133
205.897  -46.1488  312.271  15.7743
207.965  -8.45248  327.399  51.525
206.621  46.2483  96.8781  67.9974
207.887  -10.3312  326.203  49.8041
204.363  -16.9274  318.454  44.5522
201.859  -16.0484  315.41  45.9487
204.913  -15.1755  319.824  46.1082
208.086  20.599  11.0449  74.6371
203.118  -52.2508  309.283  10.1136
209.364  -6.47355  330.753  52.794
205.54  -11.5432  322.231  49.4176
207.219  -21.8088  320.191  39.1294
205.118  16.5612  352.49  74.4912
205.017  -25.1964  316.615  36.3791
204.432  -37.9545  312.896  24.0192
204.357  -30.6109  314.497  31.2251
206.292  -51.0666  311.474  10.9109
206.115  -58.8255  309.753  3.34137
208.351  -13.7444  325.045  46.4487
206.036  12.6831  346.013  71.0015
205.601  -4.0491  326.402  56.4816
204.913  -56.4215  309.591  5.82477
207.465  1.83993  334.352  61.0951
208.121  -7.1232  328.455  52.6958
204.506  1.22067  328.194  61.7852
209.052  -55.6809  312.021  6.04253
208.429  -38.2205  316.171  23.044
203.976  23.4497  15.266  79.3019
205.248  13.4618  345.644  72.0889
203.809  -33.9164  313.215  28.0786
202.949  -35.2306  312.16  26.9163
206.766  -33.8729  315.936  27.5894
205.709  18.4675  359.399  75.3427
209.214  -37.374  317.069  23.6943
203.335  -26.9576  314.333  34.9841
204.582  -5.28154  323.943  55.6649
206.917  -19.3604  320.757  41.556
203.769  -1.42177  324.865  59.5781
203.869  9.69978  335.801  69.7092
208.757  20.5541  11.9819  74.0603
207.388  -11.3416  324.956  49.0282
205.086  -46.7968  311.567  15.2524
206.796  29.6381  47.762  77.4934
204.091  -25.1638  315.609  36.5988
207.217  -25.7664  318.81  35.3275
204.672  13.2491  343.77  72.2616
204.925  -7.77618  323.147  53.1899
205.45  -2.64639  327.074  57.8445
206.792  5.71555  337.184  64.8129
203.44  -52.023  309.519  10.3059
206.342  -45.759  312.671  16.0896
206.498  21.908  13.055  76.5493
204.946  -5.34534  324.513  55.4868
206.346  -49.5613  311.834  12.3748
202.724  -47.3351  309.828  15.007
206.789  -25.9584  318.292  35.2451
202.584  -37.2108  311.461  25.0152
203.075  2.49018  326.313  63.491
203.442  37.7919  85.7206  76.1125
205.057  -43.7652  312.169  18.2289
207.154  -44.579  313.528  17.1123
206.829  -49.8159  312.089  12.0588
206.352  -8.01358  325.231  52.505
202.484  -31.8649  312.39  30.2982
206.147  -32.1713  315.823  29.3656
207.208  14.3499  352.103  71.5021
204.316  -43.8532  311.599  18.2453
208.332  -9.56099  327.278  50.3612
203.289  -54.4962  309.017  7.8812
205.308  -36.6378  313.942  25.1662
205.73  30.0184  50.2965  78.3408
205.376  20.6288  5.99055  76.8495
206.147  -7.14777  325.405  53.3882
206.558  -43.1995  313.416  18.5531
205.906  -41.4669  313.319  20.349
205.581  -17.9275  319.651  43.2854
202.839  -28.9473  313.356  33.1145
207.826  -8.31575  327.276  51.7029
204.845  -35.042  313.906  26.8052
205.949  -23.8105  318.067  37.5168
203.216  -29.9422  313.518  32.076
206.741  -28.2337  317.531  33.0582
203.482  -30.2523  313.714  31.7277
204.605  -36.2871  313.41  25.6261
204.85  -29.3741  315.297  32.3426
206.659  -31.1883  316.583  30.2152
206.079  24.8526  25.038  77.9076
206.298  -43.7188  313.101  18.0881
205.964  -11.9457  322.648  48.9082
204.715  -39.1812  312.87  22.7729
205.18  -19.6114  318.556  41.7595
207.67  18.1044  2.5426  73.6412
208.022  17.9009  2.65848  73.2509
204.073  -55.7305  309.253  6.58903
205.281  28.4294  42.5532  78.9384
206.462  -32.6794  315.981  28.8091
204.312  -44.5139  311.466  17.5966
205.163  -31.5413  315.05  30.169
202.724  -52.1827  309.052  10.2189
206.931  -41.4077  314.131  20.2359
205.283  -13.6955  320.922  47.4321
207.425  -46.0302  313.371  15.6563
207.933  -14.9039  323.933  45.4941
202.761  -45.9839  310.077  16.3371
208.277  -51.7463  312.545  9.96963
205.57  2.4194  331.309  62.4554
204.889  -27.0594  315.954  34.5919
202.948  28.9634  46.9172  80.9125
204.065  -31.2285  314.064  30.6718
205.075  -29.8669  315.395  31.8187
207.223  -32.0856  316.861  29.2265
206.547  -56.0572  310.559  6.00083
204.816  -25.3163  316.362  36.3043
206.698  -47.4343  312.54  14.4012
205.631  9.27288  339.366  68.4505
204.61  -36.8506  313.289  25.0733
207.903  -14.4829  324.093  45.9009
207.582  -56.0453  311.128  5.88549
207.632  1.20537  334.054  60.4553
207.856  9.92034  345.181  67.7257
205.126  -36.0449  313.922  25.7768
202.801  -11.1797  318.365  50.4959
206.98  -34.4452  315.973  26.9912
204.204  -30.6517  314.336  31.2125
205.016  -26.0985  316.356  35.5017
206.718  -36.1571  315.284  25.3806
205.415  -12.9637  321.417  48.0965
204.538  -3.37923  325.001  57.4764
206.707  -23.9773  318.854  37.175
207.029  -9.09121  325.647  51.2626
201.936  -15.6254  315.639  46.3481
203.294  -28.13  314.011  33.8415
208.83  -12.2832  326.444  47.65
204.286  -37.0851  312.958  24.8945
207.538  -20.1505  321.192  40.6292
202.001  -34.3799  311.456  27.8853
202.728  8.3604  331.213  69.0354
206.405  -7.16743  325.796  53.2811
203.858  -39.1185  312.175  22.9617
205.376  -43.823  312.394  18.1262
207.767  -35.3663  316.415  25.9385
208.63  -12.8529  325.873  47.1885
203.598  24.0064  17.4355  79.8271
208.792  21.6394  15.6455  74.5009
207.869  -1.41853  332.172  58.0027
206.57  -56.187  310.543  5.87129
206.533  -40.667  313.999  21.0256
202.68  -6.14986  320.296  55.3914
207.784  -39.1469  315.389  22.2755
207.547  -12.9185  324.377  47.4912
205.372  -26.2733  316.688  35.2571
206.891  -15.2946  322.396  45.4444
204.451  -40.3517  312.408  21.6646
206.452  -12.8797  322.895  47.8727
206.712  0.553403  331.801  60.281
203.407  -53.8031  309.2  8.55369
203.97  -63.5065  307.857  -1.06119
207.319  -42.1906  314.236  19.4071
205.236  -31.1478  315.221  30.539
207.652  -23.6089  320.026  37.29
207.283  -35.1991  316.036  26.1993
203.171  -53.0642  309.182  9.30559
206.161  -54.5155  310.667  7.55436
205.254  -38.199  313.536  23.6489
206.223  -18.0308  320.418  43.0178
205  -19.7352  318.294  41.6826
204.168  -12.9054  319.686  48.4885
206.934  -33.5982  316.165  27.8219
204.038  -31.6214  313.946  30.2915
197.601  -42.1611  306.677  20.5723
207.467  -10.1911  325.681  50.0811
206.014  -27.8148  316.913  33.6236
203.734  -37.2776  312.442  24.7888
206.737  -58.9693  310.037  3.13363
205.126  -13.8437  320.645  47.3327
204.596  -26.5869  315.772  35.1108
208.335  0.559405  334.7  59.5567
208.856  -32.3329  318.307  28.6204
206.998  -46.0505  313.067  15.7045
204.059  -28.21  314.786  33.6278
203.074  21.0815  2.13331  78.8948
204.682  7.47324  334.793  67.3708
206.758  11.9523  346.3  69.99
205.89  -32.9844  315.367  28.6248
203.832  41.1409  92.9387  73.3336
206.376  28.0374  40.3842  77.9914
205.592  -35.6475  314.426  26.0841
205.762  -28.2883  316.518  33.2174
205.132  -3.45565  325.985  57.2016
203.123  -44.7955  310.542  17.4681
201.142  -61.1769  306.908  1.43822
208.01  13.3202  351.648  70.2198
203.379  -36.1657  312.358  25.934
206.463  -20.9875  319.612  40.1143
209.425  -7.01909  330.47  52.2728
201.535  -58.8189  307.413  3.74997
206.769  12.8033  347.928  70.6408
202.576  12.1805  336.184  72.4931
207.442  -15.1412  323.183  45.4235
205.389  -25.4443  316.948  36.0589
209.041  -23.0641  321.762  37.4286
206.12  -11.5243  323.069  49.2615
203.719  -7.9638  321.145  53.3643
204.713  -39.8031  312.735  22.1636
205.054  2.51362  330.374  62.7564
202.928  -51.5523  309.279  10.8218
203.641  -5.29872  322.349  55.938
207.495  -34.2416  316.493  27.0829
206.112  -26.7364  317.334  34.6476
207.118  -30.4423  317.242  30.8388
207.652  -19.3377  321.65  41.3725
205.255  24.5194  22.5232  78.5472
204.943  -46.6864  311.49  15.3799
205.056  7.07219  335.139  66.8419
208.313  -9.66649  327.19  50.27
206.722  -50.6797  311.828  11.2309
205.965  24.6847  24.1374  77.9675
204.879  -50.6361  310.671  11.511
204.434  -25.338  315.938  36.3609
203.005  1.21351  325.2  62.3171
205.439  -47.6565  311.634  14.3624
204.836  53.898  107.922  61.8128
205.535  -50.6822  311.078  11.385
206.093  -33.9309  315.308  27.6648
203.385  -41.9997  311.241  20.191
205.257  -37.2814  313.748  24.5458
207.078  -40.1945  314.549  21.3899
203.768  -44.6306  311.044  17.552
209.262  -42.6402  315.586  18.6127
210.084  22.0854  18.8176  73.5658
205.733  -45.8375  312.222  16.1025
206.227  6.33191  336.76  65.6278
199.42  -28.0282  309.952  34.4852
208.405  -50.0403  313.045  11.6055
205.125  -37.3704  313.615  24.4807
203.208  39.2662  90.1494  75.1135
203.344  -59.5389  308.224  2.90057
204.495  -13.6426  319.854  47.6933
206.511  3.11219  333.802  62.6635
203.049  -0.104193  324.368  61.059
203.274  -36.0309  312.292  26.0819
203.57  -49.6287  310.012  12.6525
206.246  -43.1644  313.19  18.6374
208.206  34.271  65.1331  75.0195
207.219  -39.2082  314.914  22.3225
207.541  -32.5347  317.026  28.7238
205.247  -9.77691  322.637  51.1883
207.21  4.23449  336.327  63.3204
206.832  -4.01617  328.479  56.0573
205.4  -16.8082  319.84  44.4096
205.857  -26.7518  317.061  34.6887
203.644  3.83607  328.656  64.5306
208.96  -39.3661  316.278  21.8298
208.984  -10.8612  327.445  48.9155
205.259  -54.3976  310.172  7.77462
208.469  -38.5826  316.102  22.6861
207.012  -0.101452  331.78  59.5607
208.307  -13.9992  324.859  46.2242
206.411  -42.24  313.53  19.5127
204.21  -50.9402  310.19  11.2899
207.331  -48.2006  312.79  13.5592
206.572  -39.5697  314.298  22.0876
207.929  12.0022  348.922  69.2954
205.698  -29.4415  316.131  32.1098
200.9  20.005  350.579  79.7561
207.448  -52.1689  311.941  9.67823
207.199  23.4065  20.0669  76.5188
205.417  -22.077  318.02  39.3177
204.436  26.0456  29.572  79.5947
205.511  -47.1606  311.786  14.8385
206.224  10.8858  343.233  69.4582
203.519  9.66935  334.884  69.8497
205.74  21.5766  10.3757  77.0288
204.073  -0.105799  326.346  60.7098
204.99  4.57386  332.215  64.6496
208.129  -2.03744  332.107  57.3323
206.439  -54.2648  310.879  7.76576
205.702  -40.4638  313.386  21.3621
203.375  -46.9039  310.354  15.36
207.981  14.209  353.45  70.8763
204.897  5.18496  332.654  65.239
207.907  -38.9478  315.543  22.4445
200.678  6.09086  323.796  67.6863
205.937  -0.753482  329.321  59.4105
202.5  -34.3866  311.913  27.8111
203.336  -9.24459  319.966  52.235
206.122  -32.6128  315.681  28.9414
206.182  1.82443  331.944  61.6564
206.295  -35.8187  315.003  25.7893
205.973  -4.65201  326.638  55.7857
205.622  1.84064  330.887  61.9088
203.436  -37.9789  312.047  24.1423
205.481  -23.6226  317.602  37.8059
205.402  -34.0305  314.652  27.6961
206.849  -17.2691  321.505  43.5744
202.986  29.1466  48.0206  80.8485
204.754  13.376  344.229  72.3153
208.353  -31.3196  318.157  29.7123
205.668  0.547209  329.868  60.7104
203.147  -11.1741  318.884  50.4179
207.709  -28.4753  318.435  32.601
208.748  -2.68013  332.611  56.4836
208.49  -1.36182  333.267  57.7788
204.818  1.21617  328.798  61.6612
201.143  -12.0167  315.597  50.038
204.04  -38.8187  312.387  23.2299
206.023  -27.6812  316.961  33.7511
206.058  -29.8922  316.363  31.5981
201.283  -26.6312  312.196  35.6331
206.182  3.87383  333.928  63.4908
205.58  39.2811  85.0538  73.8796
205.533  -42.1251  312.881  19.7644
207.372  -32.7837  316.797  28.5193
203.085  -38.5037  311.649  23.674
205.34  -20.3164  318.511  41.0394
203.856  -14.9996  318.462  46.5408
205.143  -31.1757  315.124  30.5294
205.014  38.7466  84.8162  74.569
205.7  -47.3468  311.877  14.6301
205.188  -9.95114  322.465  51.0399
202.934  -13.5276  317.703  48.1843
207.115  37.6943  77.8702  74.0206
208.45  -20.1905  322.247  40.3296
205.833  -29.2389  316.322  32.2791
205.219  -48.7788  311.258  13.2913
204.819  2.55613  329.943  62.8909
204.599  -32.6437  314.242  29.1938
201.809  9.2148  329.869  70.1908
206.666  -29.8643  316.971  31.4965
201.392  5.33431  324.891  66.7393
205.661  -51.9365  310.901  10.1403
207.102  -54.6874  311.167  7.26994
208.185  1.82832  335.646  60.7445
204.221  -53.9372  309.656  8.33943
205.936  -35.4281  314.785  26.236
203.945  -13.4998  319.14  47.9709
204.987  -24.2944  316.846  37.2623
205.381  -11.1632  322.177  49.8269
206.692  -36.407  315.196  25.1427
205.157  -50.5072  310.873  11.6038
205.84  -28.3195  316.588  33.1707
203.821  -9.16094  320.754  52.1864
204.553  -6.80024  323.064  54.2324
206.91  -7.12567  326.604  53.1423
204.793  24.1139  19.9184  78.831
206.309  5.65599  336.132  64.9995
206.048  -43.3137  313.008  18.5227
205.355  20.6771  6.12452  76.8921
207.127  6.75139  339.137  65.5278
204.651  -33.2287  314.153  28.6125
204.51  -22.6104  316.804  39.0019
205.242  1.25063  329.647  61.5254
201.212  5.28103  324.418  66.7483
204.637  -44.8208  311.644  17.2518
203.951  -31.8037  313.82  30.1275
208.506  3.02354  337.448  61.6262
204.46  46.5707  100.755  68.5096
205.274  -41.3446  312.851  20.5679
203.78  -58.0332  308.697  4.34801
202.936  -6.0434  320.778  55.425
204.242  -39.7312  312.367  22.3042
210.428  -28.1842  321.245  32.1751
205.013  -30.9992  315.043  30.7259
204.422  -5.36771  323.628  55.6338
204.097  27.1188  35.438  80.0014
206.117  -10.4456  323.593  50.2857
205.626  -16.6232  320.203  44.5285
204.075  -36.1952  312.965  25.8002
206.953  -18.5626  321.113  42.3093
206.219  -26.1172  317.637  35.223
207.205  27.9898  40.1116  77.26
206.157  -37.5109  314.46  24.1665
205.336  -59.0476  309.314  3.20361
208.829  -32.6465  318.182  28.3255
208.388  -46.569  313.907  14.9738
207.137  2.52444  334.41  61.8537
204.735  -52.2737  310.269  9.91927
203.848  61.8795  114.028  54.4831
208.708  -15.2869  324.75  44.8813
206.704  -24.579  318.65  36.5958
208.128  -26.9677  319.359  33.9474
205.597  35.8939  75.0408  76.067
205.479  10.4328  340.778  69.5049
205.62  -56.1771  310.026  5.98912
204.39  -39.2622  312.585  22.7427
206.928  -57.292  310.498  4.74988
204.487  -14.7212  319.424  46.655
204.441  10.6978  338.703  70.2811
206.29  -47.9747  312.143  13.9331
200.579  7.19244  324.507  68.7604
206.545  -23.1128  318.965  38.0478
205.049  12.3047  342.931  71.2825
205.947  1.20379  330.948  61.1944
203.446  -53.4684  309.28  8.87992
207.113  -43.9456  313.651  17.7354
203.578  17.2803  350.3  76.0338
204.807  -13.6177  320.296  47.6356
203.131  -27.7589  313.927  34.2334
205.82  -68.877  307.59  -6.47626
204.083  -18.5202  317.558  43.0722
206.487  -9.54434  324.601  51.0187
205.559  -57.0462  309.82  5.14373
205.195  -51.7028  310.661  10.4261
205.035  -16.3607  319.534  44.9346
203.344  -62.3793  307.764  0.0976371
206.611  -36.5789  315.082  24.9909
204.239  -52.1616  309.986  10.0849
203.679  -51.9385  309.681  10.3645
206.331  -51.3771  311.432  10.6023
203.401  -52.6763  309.385  9.66565
207.624  -10.1389  325.935  50.0756
202.999  -3.38943  322.264  57.9513
205.94  -45.7704  312.383  16.1381
206.341  -38.4929  314.373  23.1769
205.38  -22.3552  317.888  39.0569
204.616  17.5921  354.053  75.5545
205.989  -31.8181  315.768  29.7404
207.108  44.8892  93.9549  68.898
207.645  -30.0148  317.885  31.1329
207.596  9.95209  344.692  67.9057
206.418  -25.1356  318.158  36.1266
207.181  -33.7023  316.361  27.6702
201.628  -43.856  309.583  18.5617
206.948  3.83421  335.389  63.0972
209.411  -32.8719  318.643  27.9709
202.989  7.57888  330.947  68.2178
203.976  21.3734  5.71614  78.3528
201.749  -5.46686  319.015  56.2899
204.772  28.1562  41.2388  79.4014
208.671  -16.0868  324.321  44.1414
207.951  -19.3795  321.99  41.2466
207.196  -21.6023  320.241  39.3332
208.526  -38.5926  316.146  22.6649
206.669  -1.36416  330.147  58.5572
204.805  -42.2258  312.298  19.7745
208.399  26.2602  32.8759  76.0985
204.511  -35.3213  313.543  26.5876
203.491  2.50988  327.195  63.3598
205.144  11.6715  342.037  70.7127
206.448  15.2965  352.545  72.6929
208.678  17.2564  2.16138  72.365
203.272  5.82239  329.728  66.5019
206.249  -34.3337  315.345  27.2429
204.842  -55.6455  309.697  6.5946
208.051  -38.0156  315.916  23.3183
205.969  -41.847  313.281  19.9677
203.231  -32.3188  313.015  29.7387
207.914  -42.6787  314.563  18.8279
207.229  10.0683  344.104  68.2151
206.337  -46.4101  312.522  15.4545
204.139  0.555665  326.962  61.3038
205.323  -12.5224  321.481  48.5447
207.238  38.7621  80.6224  73.2791
205.407  -38.788  313.529  23.048
204.279  -11.0263  320.625  50.2688
206.013  -43.2561  312.994  18.5845
204.389  3.17862  329.626  63.6336
206.872  32.4056  59.7615  76.7555
205.49  17.5765  356.217  74.9289
207.725  -49.6247  312.711  12.1137
205.33  -2.70915  326.822  57.8295
207.02  -24.4411  319.042  36.6514
204.495  -14.4047  319.555  46.9586
204.811  55.3528  109.103  60.4742
207.658  -21.3134  320.882  39.4852
206.037  -36.0689  314.714  25.5932
205.758  -31.7705  315.561  29.832
207.417  -36.0079  315.931  25.3886
203.426  32.3301  65.024  79.4608
204.751  -33.6958  314.135  28.1382
205.816  -21.9688  318.518  39.3284
205.085  -37.6049  313.528  24.2577
207.082  -20.182  320.64  40.7244
204.238  -11.9753  320.163  49.367
205.689  -49.6776  311.383  12.3494
206.955  -7.79245  326.277  52.504
204.704  -21.7928  317.278  39.7547
205.621  -43.2972  312.691  18.6043
205.483  40.2059  87.5052  73.2627
204.739  -20.8058  317.629  40.7053
201.728  -14.1448  315.793  47.8385
205.98  -49.8305  311.539  12.1613
205.147  -13.0287  321.015  48.1091
206.09  -0.103225  330.115  59.9448
207.827  -17.3464  322.695  43.2152
205.332  -19.3081  318.847  42.0158
203.726  -38.4232  312.204  23.664
209.331  -52.4354  313.008  9.1416
202.968  -63.5753  307.405  -1.05599
205.553  -44.1045  312.465  17.8246
207.514  -42.213  314.379  19.3511
205.636  -27.0644  316.738  34.4327
203.976  -8.66556  321.222  52.6191
203.572  -46.8758  310.496  15.3649
209.269  -34.6718  317.942  26.2784
207.396  -13.8574  323.72  46.653
206.114  -55.0769  310.524  7.01057
209.435  -15.3973  325.62  44.533
205.504  -3.38672  326.669  57.1349
206.67  -25.6224  318.273  35.5973
205.603  -37.7244  313.94  24.0545
204.111  -10.7681  320.487  50.5624
202.888  23.3833  12.689  80.1917
202.745  -10.1586  318.675  51.4997
205.478  38.7629  83.911  74.3
206.865  -22.9538  319.38  38.1211
205.259  -19.9431  318.54  41.4197
207.015  -14.0539  323.118  46.5857
205.637  -27.4945  316.615  34.0147
204.591  -19.4921  317.874  42.0133
205.084  -1.36402  327.321  59.1717
207.427  -51.8611  311.999  9.98083
203.575  19.5018  357.381  77.5607
205.32  -13.3875  321.103  47.7173
204.213  35.683  77.2173  77.0916
203.932  -16.8012  317.935  44.7757
206.938  3.05309  334.561  62.4141
207.394  -4.569  329.015  55.33
205.477  1.21106  330.063  61.3946
206.194  -16.585  320.949  44.412
207.666  -42.2794  314.478  19.2597
210.869  -2.58664  336.047  55.5828
209.599  -21.3965  323.064  38.8423
202.176  -2.79443  321.089  58.7567
205.833  -37.083  314.288  24.6409
204.941  -9.87797  322.13  51.1827
204.161  -45.1512  311.233  16.99
205.189  -24.8103  316.917  36.7177
207.858  -17.6587  322.599  42.9094
203.092  -46.8438  310.167  15.4515
205.101  32.2817  61.7342  78.1953
207.337  -7.66975  326.93  52.4819
207.454  -51.3755  312.128  10.45
204.81  -30.4488  314.983  31.3012
205.998  6.92407  337.005  66.2542
202.887  -47.3745  309.935  14.9504
204.197  -40.6575  312.142  21.4011
203.914  -17.2779  317.75  44.3171
204.236  -37.0796  312.916  24.9076
204.014  -51.0875  310.039  11.1667
203.604  -11.4703  319.444  50.0178
206.084  -45.3635  312.575  16.5146
210.312  -35.9703  318.432  24.7902
202.167  49.8851  107.99  66.1499
204.596  -25.3996  316.098  36.2682
204.736  4.50725  331.615  64.699
207.17  -47.8007  312.776  13.973
203.236  -16.2655  317.194  45.453
